date,average_rating,y/y
2008,61.12271062271062,0
2009,61.48142164781906,0.5868702834902731
2010,61.84670658682635,0.5941387320217351
2011,60.659326424870464,-1.919876138091408
2012,62.272899557801644,2.660057781765296
2013,58.51269649334946,-6.038265587684685
2014,59.911576105298685,2.3907283304029967
2015,59.055290373906125,-1.4292492153562775
2016,59.204081632653065,0.2519524631999502
2017,60.49536560247168,2.181072544678115
2018,62.08627858627859,2.629809685358623
2019,60.56421830118999,-2.451524426566264
2020,65.86089965397925,8.74556215098575
2021,66.20335110434121,0.5199616952716084
2022,66.67964262922783,0.719437183981744
