date,average_rating,y/y
2008,60.5778183477864,0
2009,60.962971350922885,0.6357987356448953
2010,61.33972007066178,0.6179959923052344
2011,61.643474236346805,0.49519979115508034
2012,62.4705248576266,1.3416677621199717
2013,60.720918866080154,-2.8006903984461213
2014,59.3539496727809,-2.2512327198376267
2015,61.78621391326466,4.097897871822963
2016,61.62089837527875,-0.2675605568225641
2017,63.840994371482175,3.602829648283886
2018,64.94095595126522,1.72297062508538
2019,65.4101711026616,0.7225257844194513
2020,65.86169261048488,0.6902925037676813
2021,66.17878364208319,0.48144986718399324
2022,65.40186403508773,-1.1739708169876648
