date,average_rating,y/y
2008,59.0817465528562,0
2009,58.958329466357306,-0.20889207530194526
2010,59.34959174903309,0.6636251166157004
2011,60.89282308059132,2.600239169435187
2012,61.67835365853659,1.2900216120799999
2013,60.5532723889653,-1.8241104096259755
2014,58.392710080829644,-3.568035587337431
2015,59.410619126053675,1.7432125411117205
2016,59.080192813321645,-0.5561738248021826
2017,61.95349178403756,4.86338793746799
2018,64.50756992558378,4.1225733497789445
2019,65.30890787779468,1.242238628947467
2020,65.09147560258671,-0.3329289713660896
2021,68.01509922346851,4.491561443055709
2022,68.94028805761153,1.3602697705449787
