date,average_rating,y/y
2008,55.46301775147929,0
2009,57.57602611940298,3.809760906613007
2010,58.29566148901982,1.2498871806894698
2011,57.01140456182473,-2.2030060117543773
2012,58.01652298850575,1.7630129171629816
2013,58.68928571428572,1.1596053867503506
2014,54.140809443507585,-7.7500964876643135
2015,52.15227537922987,-3.6728931183650317
2016,52.740144810941274,1.1272172257809645
2017,55.38575667655786,5.016315133567359
2018,56.5108877721943,2.031444839161428
2019,59.5919395465995,5.452138332750104
2020,61.31289111389236,2.8878931956009266
2021,62.107932379713915,1.296695118070221
2022,63.235527809307605,1.8155417293556404
