date,average_rating,y/y
2008,58.3150912106136,0
2009,58.636304770127346,0.5508240711716176
2010,59.81935342944517,2.0176043902420986
2011,61.17502321262767,2.2662728790298012
2012,63.234042553191486,3.365784322479496
2013,62.77343251859724,-0.7284209833758273
2014,61.4808072813613,-2.059191580535262
2015,60.53125,-1.5444775749539832
2016,61.80932439977666,2.111429054871101
2017,63.76343101343102,3.1615078026340866
2018,64.07387435966568,0.48686738041005384
2019,66.16255778120185,3.2598050959300107
2020,65.7582219938335,-0.6111247825476805
2021,67.14198936977981,2.104326020366045
2022,66.82867288060363,-0.4666476107084124
