date,average_rating,y/y
2008,57.57382847038019,0
2009,57.205633032540334,-0.6395187668113523
2010,57.58510638297872,0.6633496219201565
2011,59.076701030927836,2.590243800244166
2012,60.173362445414845,1.856334892351022
2013,58.89872971065632,-2.1182674242523607
2014,58.60036945812808,-0.5065648342399811
2015,59.33495145631068,1.253544994639465
2016,59.645497630331754,0.5233781546947712
2017,63.03216229589312,5.677988783916417
2018,63.150572831423894,0.18785732746231018
2019,63.509479628882616,0.5683349831470244
2020,65.10230179028133,2.508006947476762
2021,66.00165562913908,1.3814470673477899
2022,66.6217162872154,0.9394622788864946
