date,average_rating,y/y
2008,63.84435261707989,0
2009,61.75517970401691,-3.272290856472836
2010,62.34195011337869,0.9501557799266012
2011,62.01766979569299,-0.520163897818312
2012,64.1538046411225,3.444397141115849
2013,64.04357298474946,-0.17182403598614804
2014,61.83478682170543,-3.448880285879747
2015,61.84676564156946,0.019372299121161934
2016,63.742740998838556,3.0656014709922683
2017,64.1330117160579,0.6122590762553628
2018,63.667922159447585,-0.7251952530616268
2019,64.59920409323479,1.4627176483864768
2020,66.3010033444816,2.6343966232008635
2021,65.70798065296252,-0.8944399957839254
2022,68.65188470066519,4.480283853571666
