date,average_rating,y/y
2008,55.40044742729307,0
2009,55.876041946759884,0.8584669286127737
2010,56.78515283842795,1.6270137611649156
2011,61.25425442291491,7.87019381140524
2012,57.79413892908828,-5.648775789412307
2013,56.904173870091384,-1.5398880846531064
2014,57.803929854215085,1.5811774830046497
2015,55.933370349805664,-3.236042098049531
2016,55.853910795087266,-0.14206108843693782
2017,58.6311919504644,4.972402318552442
2018,60.290888295844454,2.83073956057772
2019,60.77432296890672,0.8018370382769606
2020,62.058682223747425,2.113325483687912
2021,60.62565976451482,-2.3091409741282614
2022,62.98921509886159,3.898605546772454
