date,average_rating,y/y
2008,62.65017421602788,0
2009,61.470226377952756,-1.8833911522839069
2010,63.07587448559671,2.612074498915204
2011,63.42779834804899,0.5579373497749012
2012,64.83751132588341,2.222547549418111
2013,61.071965897693076,-5.80766496305529
2014,60.4259761954479,-1.0577516095147934
2015,61.54753861003861,1.8560931658977435
2016,63.24962140333165,2.7654766246256175
2017,64.84407167365612,2.5208850819152544
2018,63.3783908045977,-2.260315910504232
2019,65.08319397993311,2.689880815357876
2020,65.54958497160332,0.7166074114525025
2021,66.37811114899421,1.2639686090305673
2022,67.48897272199652,1.6735359801197696
