date,average_rating,y/y
2008,66.55765819041987,0
2009,64.34670781893004,-3.3218572161363507
2010,63.27269060104881,-1.669109818179806
2011,64.70323065364387,2.2609123130467137
2012,67.58403010033445,4.452327059388242
2013,65.94953416149069,-2.418464741473988
2014,64.45726734443079,-2.262740497007582
2015,65.82392026578073,2.1202464480027627
2016,64.19972001866542,-2.467492426092509
2017,67.45899011488112,5.076766838341508
2018,66.51969057665261,-1.3924008299396493
2019,67.63323968013832,1.6740142562787992
2020,67.78397006695549,0.22286436008393343
2021,69.02845834903883,1.8359625157010733
2022,71.81876138433516,4.042250257404431
