date,average_rating,y/y
2008,63.495604395604396,0
2009,60.81344410876133,-4.224166873240665
2010,61.72228989037759,1.4944816807132963
2011,63.60590048436812,3.051750991960822
2012,61.998896247240616,-2.5265018259154193
2013,63.46801801801802,2.369593427790728
2014,64.09512761020882,0.9880718065164215
2015,63.717768747691174,-0.5887481257741369
2016,64.12229241877256,0.6348679168023179
2017,68.12196283944735,6.237566172078774
2018,67.44031531531532,-1.0006281318384305
2019,67.98600645855758,0.8091467851105115
2020,67.29433962264152,-1.017366472816267
2021,66.47826086956522,-1.2127004405608635
