date,average_rating,y/y
2008,65.2408325074331,0
2009,64.61112781954887,-0.9652002644394272
2010,64.71745921555015,0.1645713356037546
2011,64.98999629492404,0.42111832367548485
2012,65.83902976846747,1.3064064039802714
2013,63.11567904734902,-4.136377359592797
2014,63.02054182792498,-0.15073468409120305
2015,65.05956552207428,3.2354905797490146
2016,65.50114103149247,0.6787249590044718
2017,67.84848484848484,3.583668589626236
2018,68.29051987767583,0.6515031694195026
2019,65.32268001540238,-4.345903161360523
2020,67.45028680688337,3.2570721087673054
2021,68.49244159413651,1.545070950160565
2022,68.49592631951825,0.005087751729436464
