date,average_rating,y/y
2008,53.60405300077942,0
2009,55.77125105902287,4.042974247137503
2010,56.84047686630713,1.917163031097671
2011,58.152344979540445,2.3079822435672455
2012,60.99628252788104,4.890495042532114
2013,60.380067567567565,-1.0102500263549827
2014,59.99300524606545,-0.6410432069639154
2015,59.18050734312416,-1.3543210572778814
2016,52.38924605493863,-11.475503663411173
2017,57.12480190174326,9.039175409851538
2018,59.93789749345305,4.924473255151792
2019,60.09145070002979,0.25618717539017927
2020,59.7349260523322,-0.5933034459050152
2021,58.70139804800844,-1.7301904808893698
2022,61.97792288557214,5.581681095370199
