date,average_rating,y/y
2008,62.49825479930192,0
2009,61.91764870931537,-0.9289956845211474
2010,61.32806324110672,-0.9522090720475822
2011,61.71590007930214,0.6323970099474154
2012,62.51306853261988,1.291674353437963
2013,62.05960908097608,-0.7253834474741593
2014,59.77096370463079,-3.6878179064245202
2015,61.22730682670667,2.4365394696874443
2016,61.0275956284153,-0.32617994917957627
2017,64.59120403749098,5.839339355221817
2018,64.96901734104046,0.5849299593953649
2019,64.46828358208955,-0.7707270010294442
2020,66.51063829787235,3.167999211863918
2021,67.09967966836254,0.8856348180754661
2022,68.16765909936733,1.5916311915097539
