date,average_rating,y/y
2008,62.24537354352296,0
2009,58.68850520340587,-5.714269410930713
2010,60.19940556606323,2.574440015844325
2011,60.5160791589363,0.526041062856598
2012,62.843918514080286,3.846646027794149
2013,60.794777103666576,-3.2606837047479735
2014,61.07565401838322,0.4620082975840093
2015,62.46418412205844,2.273459246555571
2016,61.90955906018667,-0.8879089187941687
2017,65.05753023085379,5.084790165613596
2018,64.14360143275806,-1.4048009428773098
2019,65.37122708039492,1.9138707840154245
2020,63.4438217988232,-2.9484000341638867
2021,65.10594111461619,2.619828485527673
2022,68.56198704103672,5.308341861361485
