date,average_rating,y/y
2008,59.46005154639175,0
2009,60.245147679324894,1.3203758027700256
2010,61.36355007119127,1.8564190394543463
2011,61.34230769230769,-0.034617258712922185
2012,60.62431941923775,-1.1704617906965005
2013,61.223851030110936,0.9889292228209954
2014,58.40663474692202,-4.601501270809243
2015,59.215128100854,1.3842491652450255
2016,57.878264532434706,-2.2576385651693225
2017,60.871016691957514,5.170770381074028
2018,62.46207497820401,2.613819142036294
2019,62.733544805709755,0.43461544881510256
2020,62.53137410643368,-0.3222688912322923
2021,63.99256292906178,2.3367291115992996
2022,65.75655616031668,2.7565597477481063
