date,average_rating,y/y
2008,42.18494423791822,0
2009,47.074892774661826,11.591691360701734
2010,47.76931034482759,1.4751336205688252
2011,49.05071141919008,2.6824776516817366
2012,55.45877247365158,13.064155175442524
2013,54.67417135709819,-1.4147466335035686
2014,55.7515389876881,1.9705239308579665
2015,50.433773861967694,-9.538328846661534
2016,48.80020632737276,-3.2390348956749615
2017,49.7457154244719,1.9375104497637963
2018,54.40297978006385,9.362141675624297
2019,55.346574344023324,1.734453825459861
2020,53.53881932021467,-3.2662455540102746
2021,53.97019414820891,0.8057234609792111
2022,55.38902743142145,2.628920102299876
