date,average_rating,y/y
2008,53.663366336633665,0
2009,54.444266495836004,1.455182953495134
2010,54.326746647847564,-0.21585348752458294
2011,56.97532894736842,4.875282366325521
2012,59.85704099821747,5.0578243321966
2013,60.27403245942572,0.6966456314148002
2014,57.52604567616115,-4.55915536282464
2015,57.182013615191686,-0.5980457320257425
2016,57.54940374787053,0.6424924717608004
2017,59.76462196861626,3.8492461719513495
2018,61.193576017130624,2.3909697768434626
2019,61.384360014754705,0.3117712839182212
2020,60.078516902944386,-2.127322190043911
2021,60.010476878612714,-0.11325183749390788
2022,64.22897800776197,7.029607742798483
