date,average_rating,y/y
2008,60.89535864978903,0
2009,62.021444983405665,1.8492153730348955
2010,62.97572544642857,1.5386298453353184
2011,63.597775718257644,0.9877619787932936
2012,65.6938775510204,3.2958728651904945
2013,60.07588126159555,-8.551780620746136
2014,60.775764036958066,1.1649979337214134
2015,63.618387618387615,4.677232160670058
2016,64.33234067897558,1.1222432496569825
2017,65.290625,1.4895841048382659
2018,66.34391916275713,1.6132395160210613
2019,66.74818721160185,0.6093520761909608
2020,66.36825938566552,-0.569195721723336
2021,67.03636910129245,1.006670540724211
2022,68.35974423130386,1.9741151672635848
