date,average_rating,y/y
2008,59.23827699018539,0
2009,60.217044115721954,1.6522545476782287
2010,60.2972027972028,0.1331162674255501
2011,60.606341840680585,0.5126921799631574
2012,61.541666666666664,1.5432788014904808
2013,59.478307908687654,-3.3527833575826844
2014,58.57018619690044,-1.5268116120273372
2015,60.67513069454817,3.593883909761466
2016,59.19023416227991,-2.447290208147319
2017,62.66510660426417,5.8706854114773686
2018,63.229650421025774,0.9008902200178989
2019,61.94354123558971,-2.0340286192826884
2020,64.26732673267327,3.7514572960004147
2021,65.73256840247132,2.2799169411431635
2022,66.98043875685558,1.898404983574848
