sector,epc,hpr,lat,long
GL11 6,60.4,0.88,-2.3767510921985826,51.68529760283685
GL12 7,60.7,0.85,-2.347651467336684,51.63508802512561
GL10 2,64.5,0.9,-2.281426225609756,51.74713145121954
GL5 1,62.3,0.85,-2.2080495447761197,51.7470965522388
GL2 4,73.4,1.05,-2.284203334448158,51.820886826086976
GL2 7,56.8,0.87,-2.360562807228914,51.76272093373493
GL11 4,64.3,0.9,-2.352723934065935,51.68121896703296
GL5 4,65.7,0.91,-2.243548818532819,51.74704083783786
GL12 8,64.7,0.89,-2.420745758364313,51.61522183271372
GL11 5,64.5,0.94,-2.3501722155477043,51.6977444558304
GL6 0,61.9,0.85,-2.226483324786324,51.69412990598292
GL6 6,55.2,0.77,-2.21790938076923,51.77542987692304
GL10 3,67.6,0.96,-2.290275958598728,51.74236125796176
GL6 7,50.7,0.77,-2.1479465,51.757814682926806
GL6 9,61.7,0.86,-2.189451496062991,51.703342889763775
GL6 8,62.0,0.88,-2.1538104711538457,51.725635192307706
GL3 4,79.8,1.07,-2.160110205056179,51.84468498033704
GL5 2,57.8,0.78,-2.200209282051282,51.7282817905983
GL4 8,56.8,0.86,-2.170441868686869,51.82604663636366
GL5 5,58.8,0.82,-2.2292621806451614,51.720796606451614
GL5 3,60.1,0.81,-2.2276389533678733,51.73962445595857
GL13 9,61.7,0.88,-2.461170882352941,51.69247309663864
GL4 0,64.8,0.96,-2.2520870702341145,51.82943110033448
GL2 3,47.2,0.78,-2.320369166666666,51.826503791666674
GL2 2,72.3,1.05,-2.2674971296296285,51.81845858024695
GL7 6,46.5,0.74,-2.000474720379147,51.68454132227485
GL9 1,49.0,0.47,-2.303415910714285,51.55579583035713
GL8 8,31.0,0.64,-2.1711020269461088,51.64267924251493
GL14 1,83.2,1.16,-2.4317453372093016,51.812405494186045
GL4 3,84.0,1.18,-2.2056772482758618,51.8592707448276
