postcode,epc,hpr
MK41 7QH,65.2,0.92
MK40 4SA,86.4,1.16
MK42 0UT,58.2,0.88
MK40 3DU,68.3,0.9
MK40 4HJ,57.6,0.84
MK40 3PN,53.2,0.65
MK43 8RY,49.5,0.78
MK43 9NP,55.6,0.91
MK41 8DS,63.7,0.87
MK43 7SA,61.8,0.94
MK41 0HL,66.9,0.94
MK41 7UL,62.2,0.89
MK43 7RX,53.6,0.87
MK43 9AL,38.7,0.64
MK41 7DS,60.9,0.92
MK40 1JX,60.5,0.89
MK43 7LU,42.7,0.67
MK42 7BB,63.4,0.93
MK40 4FE,60.3,0.96
MK40 2BW,75.8,0.98
MK42 6AE,82.3,1.13
MK40 4HU,71.1,0.97
MK40 1QU,53.2,0.65
MK45 3GP,84.2,1.18
MK42 0HH,60.1,0.83
MK40 1JA,62.0,0.74
MK43 7BW,50.6,0.68
MK42 9AR,72.9,1.05
MK40 4AE,59.5,0.86
MK40 2EG,66.3,0.83
MK42 8DR,59.7,0.86
MK41 0AH,59.4,0.83
MK40 3AX,68.5,0.89
MK41 0FD,80.9,1.14
MK41 8PA,61.3,0.92
MK42 0AT,61.6,1.0
MK41 6BN,56.6,0.71
MK42 0SE,66.9,0.96
MK41 8NN,72.4,0.92
NN10 9LS,64.1,0.86
MK40 2AL,63.9,0.75
MK41 8EH,65.3,0.92
MK44 1ED,72.5,1.03
MK43 8EE,45.7,0.53
MK43 9PH,69.8,0.99
MK42 8QT,58.4,0.84
MK42 6DF,81.0,1.11
MK44 3QH,66.1,0.94
MK43 7DG,61.9,0.85
MK40 2AJ,52.9,0.66
MK42 7EA,67.4,0.95
MK40 1HJ,47.8,0.81
MK42 0FS,76.1,1.05
MK42 7HG,73.7,0.96
MK42 0EH,71.5,0.97
MK40 2LW,62.9,0.73
MK42 7AT,57.1,0.79
MK44 3JF,64.9,0.92
MK43 7PX,58.0,0.97
MK42 8NY,51.8,0.7
MK40 4BD,62.2,0.85
MK41 8HZ,64.2,0.89
MK40 2SY,72.6,0.99
MK40 2PU,81.9,1.09
MK43 8TG,72.9,1.05
MK44 1JJ,64.7,1.0
MK42 6DL,81.1,1.16
MK41 0HN,76.5,0.76
MK44 3ED,38.9,0.68
MK42 6DP,79.5,1.11
MK44 1RJ,55.7,0.75
MK42 8PJ,52.0,0.7
MK45 3NT,84.3,1.18
MK40 1AQ,69.9,0.99
MK42 0HZ,64.5,0.87
MK42 0ET,70.0,0.96
MK44 3HD,62.8,0.93
MK42 8QZ,59.1,0.85
MK41 9AE,66.4,0.89
MK41 7RN,53.2,0.66
MK44 3JS,67.5,0.88
MK42 0GP,81.4,1.07
MK42 7EH,63.8,0.91
MK43 7PR,53.4,0.79
MK40 4QA,64.9,0.96
MK41 9HE,63.5,0.89
MK42 0UY,66.3,0.93
MK41 9EQ,51.1,0.8
MK41 7FD,80.4,1.1
MK40 4SD,84.5,1.16
MK42 7GP,83.5,1.15
MK42 0DP,85.1,1.18
MK42 8LL,80.5,1.02
MK42 8AE,62.0,0.76
MK42 8QX,75.5,1.0
MK42 9PR,52.1,0.62
MK40 4PB,59.0,0.79
