district,epc,hpr
MK41,65.3,0.9
MK40,66.1,0.86
MK42,69.3,0.95
MK43,67.8,0.97
MK45,72.9,1.04
NN10,68.8,0.97
MK44,59.9,0.9
PE19,42.5,0.74
NN29,44.1,0.77
PE28,53.9,0.9
MK46,53.0,0.68
