sector,epc,hpr,lat,long
GU22 9,68.6,0.92,-0.5530667395833334,51.30261588020833
GU21 3,65.2,0.92,-0.5891040421686747,51.31904236144578
GU22 7,67.5,0.9,-0.5557849925093631,51.314730374531855
KT14 6,63.4,0.86,-0.5029148978494621,51.3378515645161
GU24 0,61.5,0.83,-0.645404275362319,51.29859457971016
GU21 2,66.8,0.92,-0.616258074509804,51.31741031764708
GU21 4,62.1,0.85,-0.5680028346153841,51.32635205000006
GU21 5,67.0,0.88,-0.5397970510204081,51.32870070918367
GU24 8,67.6,0.98,-0.6018106881720431,51.351063467741966
GU22 0,62.8,0.88,-0.5786907734806629,51.30319890607735
KT14 7,63.6,0.85,-0.4749075376884424,51.338583407035166
GU22 8,63.5,0.87,-0.5237933601694917,51.32164926271184
GU3 3,59.9,0.85,-0.6147272182741117,51.262129172588864
GU21 6,74.2,0.95,-0.5626790508474574,51.3185983898305
GU4 7,55.0,0.81,-0.5344381201298696,51.25938662662337
GU21 8,65.4,0.89,-0.6025847228915665,51.31253680722889
GU21 7,63.9,0.86,-0.5879597297297299,51.31232104054055
KT15 3,67.5,0.93,-0.5008012676056343,51.34853636150236
GU24 9,63.4,0.82,-0.6398301681415925,51.33277338495574
GU23 6,48.0,0.63,-0.4926018471337579,51.29779839490445
