district,epc,hpr
GU22,66.3,0.89
GU21,66.3,0.9
KT14,63.5,0.85
GU24,62.8,0.86
GU3,59.9,0.85
GU4,55.0,0.81
KT15,67.5,0.93
GU23,48.0,0.63
