postcode,epc,hpr
GU22 9LU,67.1,1.0
GU21 3PX,66.3,0.91
GU21 3JF,58.8,0.95
GU22 7ES,70.7,0.92
GU22 7SB,88.0,1.15
GU22 7PQ,79.2,1.0
KT14 6AN,55.8,0.78
GU22 7XS,61.4,0.74
GU24 0AE,54.8,0.65
GU21 3HA,59.1,0.92
GU21 2RJ,75.2,1.05
GU21 4QD,59.3,0.88
GU21 5FN,74.1,1.07
GU22 7DT,67.5,0.87
KT14 6DX,56.6,0.72
KT14 6BZ,50.5,0.75
KT14 6LG,59.3,0.8
GU22 9AB,54.8,0.78
GU24 8BD,74.3,1.07
GU21 3AL,70.4,0.88
GU22 0QY,57.3,0.76
KT14 7BB,69.0,0.88
GU21 2AN,61.4,0.86
GU21 2NL,64.6,0.87
GU22 7LR,81.1,1.07
GU22 0DG,61.8,0.92
GU22 8DG,58.9,0.85
GU22 0AA,61.7,0.84
GU3 3QF,40.2,0.75
GU21 3AU,72.8,0.91
GU21 6AP,77.4,1.0
GU21 3JP,68.1,0.9
GU4 7QG,59.7,0.93
GU21 4PW,58.8,0.8
GU21 2FE,72.5,1.03
KT14 6LT,81.0,1.07
GU22 7JF,72.2,0.76
GU22 8LQ,57.2,0.82
GU24 0HQ,59.9,0.87
GU21 2DL,65.6,0.97
GU21 3DZ,65.5,0.94
GU21 3PQ,62.6,0.91
GU22 8TL,59.6,0.78
KT14 7LZ,70.3,0.88
GU22 8JA,78.9,1.06
GU21 4EX,70.8,0.97
GU21 2TG,73.4,1.0
KT14 7AG,47.5,0.62
GU22 9DG,57.5,0.7
GU22 7DW,56.4,0.9
GU21 3PT,61.0,0.86
GU22 7NP,63.3,0.73
GU21 8UE,66.0,0.85
GU22 7XR,62.5,0.77
GU22 7BX,57.4,0.73
GU22 9PN,59.4,0.78
KT14 7SF,58.2,0.81
GU21 6NS,63.0,0.81
GU22 9NY,89.4,1.17
GU21 3PU,60.1,0.85
KT14 6BU,58.2,0.77
GU21 3QW,64.4,0.89
GU21 2SW,72.0,1.01
GU21 2DD,65.8,0.88
GU21 4DY,61.5,0.88
GU21 2NN,65.3,0.89
KT14 6DW,56.9,0.67
GU22 7UQ,74.3,0.92
GU21 5JS,58.4,0.73
GU22 0NN,61.1,0.88
GU21 2AY,66.4,0.98
KT14 6BJ,57.8,0.8
GU22 9PH,58.8,0.83
GU22 8UH,57.4,0.87
GU22 9JH,65.0,0.84
GU21 5RB,64.0,0.89
KT14 7ND,60.9,0.77
GU21 2QP,46.8,0.81
GU21 4HJ,53.0,0.67
GU22 7DA,59.5,0.84
GU22 7NB,59.7,0.74
GU21 8EG,77.3,1.02
GU21 5JB,66.4,0.89
GU21 5QL,62.4,0.6
GU21 2ND,61.9,0.85
GU21 4ET,59.6,0.8
GU21 6DP,63.2,0.74
GU21 3NU,61.3,0.97
GU22 0BG,64.3,0.9
GU21 4JD,75.0,1.04
GU21 2NS,63.1,0.96
KT14 7RS,31.2,0.66
KT14 7NQ,62.8,0.82
GU22 9QJ,58.4,0.88
GU22 0JW,59.6,0.83
GU22 7DF,55.3,0.89
GU21 5HG,61.3,0.68
GU21 5PN,68.0,0.92
GU21 4NJ,61.2,0.79
GU22 8TE,70.6,0.98
GU22 7RN,78.6,1.07
GU21 4RJ,59.8,0.81
GU21 5DY,66.0,0.94
GU22 7SS,60.6,0.91
GU22 7EA,73.6,0.94
GU22 0DH,62.7,0.89
GU21 5PD,62.1,0.62
GU21 3BQ,65.7,0.93
GU22 9LP,73.0,1.0
GU22 0BN,65.1,0.89
GU21 5DZ,69.3,0.97
GU21 3HG,57.4,0.89
GU21 3BH,66.0,0.94
GU21 3QB,60.3,0.88
GU21 4QG,61.9,0.93
KT14 6DS,65.2,0.88
GU22 9PU,61.7,0.88
GU21 5SR,59.3,0.79
KT14 6AP,53.1,0.7
KT14 6DY,69.1,0.91
GU21 4QL,64.6,0.79
KT14 7QG,58.7,0.78
GU21 4XE,62.7,0.93
GU22 0HE,66.5,0.95
GU22 9AR,63.8,0.93
KT14 7EH,59.6,0.79
GU21 2NU,64.5,0.95
GU21 3NT,63.2,0.91
GU22 7XE,68.3,0.86
GU22 8AF,55.0,0.68
GU22 9NU,66.0,0.94
GU24 0HL,67.7,0.95
GU22 7JH,68.4,0.88
GU21 2FN,86.3,1.18
GU21 2PZ,65.2,0.81
GU21 2EA,65.0,0.9
GU21 3QL,67.7,0.95
KT14 6NA,90.6,1.12
GU21 7RJ,62.0,0.91
GU21 2UE,75.1,1.0
KT14 6HE,68.9,0.98
KT14 6PL,62.9,0.97
GU21 5QA,64.9,0.86
KT14 6DL,50.0,0.76
GU22 9JP,64.7,0.87
GU21 7QD,60.7,0.86
GU21 4TL,68.4,0.95
KT14 7AD,56.9,0.8
GU22 8TX,64.6,0.95
GU22 9JN,60.8,0.77
GU21 2TR,72.4,1.03
GU22 0SA,40.0,0.86
GU22 7QW,60.1,0.64
GU22 7QS,67.0,0.77
GU21 7SA,61.9,0.72
GU21 2JP,67.0,0.9
KT14 7PH,62.7,0.85
GU21 2TJ,65.3,0.98
GU21 2LS,56.7,0.82
GU22 7AS,60.5,0.78
GU21 4AE,56.7,0.72
GU21 7RQ,71.7,0.9
GU21 4EQ,63.0,0.56
GU22 7QN,55.1,0.62
GU21 4BW,58.9,0.9
GU22 9FX,80.1,0.95
GU21 5DA,73.4,1.0
GU22 8JS,79.1,1.02
KT14 6FD,66.4,1.05
GU24 0AW,62.9,0.86
GU21 4NN,80.5,1.04
GU21 2QZ,70.0,0.99
GU21 3RB,69.3,0.92
GU21 3LS,60.7,0.94
GU21 2QL,73.4,0.99
GU21 5NT,66.5,0.93
GU24 0ET,61.7,0.8
GU22 7NL,54.5,0.83
GU22 0HD,74.0,0.92
GU21 4RE,66.6,0.84
GU21 8UL,65.1,0.83
GU21 2AP,64.0,0.73
GU21 8UF,62.4,0.85
GU21 3AD,72.4,0.91
GU21 2EZ,60.2,0.84
GU21 5PQ,63.1,0.63
GU22 0BD,62.7,0.88
GU22 7XG,76.5,0.97
GU21 4UY,63.0,0.81
GU22 9QP,57.9,0.78
GU22 9EY,69.0,0.86
GU22 0QZ,63.2,0.96
GU21 4UA,54.1,0.67
GU21 3QA,68.3,0.91
GU21 4NT,57.5,0.76
GU21 2DJ,63.2,0.82
KT14 6PN,57.6,0.81
GU21 5DL,66.1,0.8
KT14 6AA,73.4,0.95
