postcode,epc,hpr
NG33 5SP,68.2,1.01
PE6 8LA,65.7,0.94
NG31 8FD,72.9,1.0
PE6 9LW,53.0,0.61
PE10 0WW,80.4,1.11
PE9 1FE,78.7,1.06
NG31 6HH,73.1,0.98
NG31 8ED,61.2,0.95
NG32 1DU,62.8,0.9
PE10 0WF,81.3,1.14
PE6 8HA,55.9,0.71
NG31 7NA,56.4,0.7
PE10 0LE,75.4,1.05
PE10 9DP,57.8,0.88
NG31 8AY,67.7,0.95
PE9 2SU,59.3,0.81
NG33 5DN,36.8,0.73
PE9 1FF,80.0,1.11
PE6 8JY,74.0,1.04
PE10 9FA,80.8,1.02
NG31 8BS,71.4,0.99
NG31 8AR,79.7,1.0
NG31 7NL,58.9,0.72
PE10 0UZ,58.1,0.94
PE10 9LT,55.3,0.69
PE10 9GW,80.5,1.14
PE9 2UT,65.8,0.92
NG32 3SE,49.9,0.92
PE10 0EE,48.8,0.81
NG33 5RD,48.0,0.61
PE9 4RP,59.7,0.86
PE10 0TH,47.5,0.99
PE9 2YX,65.1,0.94
PE9 1HN,64.8,0.92
PE6 8TQ,62.7,0.97
NG31 9QD,66.4,0.95
NG32 3DT,45.2,0.91
PE6 8QX,59.9,0.8
NG31 8RY,66.3,0.98
NG31 6TA,55.9,0.75
PE6 9QJ,65.9,0.99
NG31 9NU,64.2,0.93
PE10 0AE,68.2,0.98
PE6 8HP,63.6,0.96
PE10 0QY,75.2,1.06
NG33 5LS,47.5,0.71
PE6 8TH,79.4,1.1
PE10 0XY,84.0,1.17
PE9 2LA,59.2,0.59
NG32 3PR,47.1,0.95
NG31 6AE,68.9,1.01
NG31 7BD,53.1,0.65
NG32 2DX,56.5,0.93
PE6 8RB,60.5,0.96
NG32 3BU,54.3,0.96
PE6 8PX,56.6,0.82
PE9 1SN,63.8,0.92
NG33 5QF,69.5,1.01
PE6 8ED,53.9,0.66
PE6 8LS,60.0,0.95
NG31 6BW,54.1,0.65
PE10 0LY,33.1,0.55
PE10 9BW,65.2,0.96
NG31 8RQ,63.3,0.96
NG31 8HN,59.5,0.87
NG31 7DP,55.8,0.68
NG31 6HZ,77.3,0.99
PE10 9NL,58.0,0.66
NG33 4HW,45.6,0.84
NG33 4TA,66.6,1.03
NG32 1LB,55.6,0.94
NG31 7XN,73.2,1.01
PE9 2ZB,67.5,1.01
NG33 4NU,59.0,0.97
NG33 4LZ,56.2,0.93
NG31 9LB,58.4,0.83
PE9 1SD,64.2,0.95
NG31 7HG,63.8,0.93
NG31 6LP,51.7,0.81
NG23 5HZ,50.8,0.83
NG31 6JX,73.9,0.93
NG33 4BS,56.7,0.96
NG31 7DU,51.5,0.66
NG32 3PX,47.8,0.91
NG31 6SW,48.5,0.49
PE6 8QE,62.2,0.96
NG33 4QJ,42.9,0.73
NG31 8ND,68.5,0.97
PE6 8QB,63.4,0.92
NG31 6JB,49.7,0.65
PE9 2WF,84.6,1.18
PE9 4NN,61.7,1.01
NG32 1BB,59.9,0.96
NG31 7PG,61.9,0.86
PE10 0YX,84.6,1.17
NG31 9TA,61.6,0.91
PE10 0RS,53.1,0.82
NG31 9EB,59.9,0.9
NG31 9LW,65.1,0.91
NG31 8RN,65.7,0.97
PE9 1LA,63.9,0.83
PE10 9GT,80.7,1.14
NG31 9QF,65.6,0.95
NG31 9PF,65.2,1.0
PE10 9NE,48.0,0.6
NG31 9TL,62.6,0.92
PE10 0EL,57.5,0.96
NG31 6EZ,52.0,0.6
NG31 9TF,62.8,0.91
NG23 5EW,59.7,0.98
PE9 2GR,67.9,1.01
PE6 9LF,71.9,1.02
NG33 4PB,46.3,0.96
NG31 6HQ,51.6,0.63
PE10 9BG,65.6,0.97
NG31 7RD,71.3,0.96
NG31 7NQ,58.3,0.7
PE6 8RG,63.6,0.95
NG32 1NY,33.3,0.48
PE9 1AL,58.1,0.79
PE10 9HF,57.7,0.87
PE10 0TP,23.1,0.65
NG31 7RE,69.9,0.97
NG31 7LY,68.5,0.98
PE10 0SY,49.4,0.83
PE9 2NA,56.7,0.65
PE6 8DZ,62.9,0.98
PE10 0JZ,78.9,1.11
PE10 9HU,61.2,0.97
NG33 4JP,35.4,0.64
PE10 9EH,75.6,1.1
NG31 9RE,63.9,0.96
PE10 0JP,60.9,0.87
NG32 3JZ,46.6,0.93
PE9 1QQ,57.6,0.67
PE10 0SW,50.0,0.97
NG23 5EN,56.6,0.85
PE10 0XL,39.8,0.77
NG31 6DB,51.7,0.71
NG31 7BY,77.0,1.05
NG31 7ET,57.5,0.72
PE9 1EY,75.4,1.05
PE9 1BQ,58.9,0.78
PE6 8AP,59.7,0.92
PE9 1AU,56.7,0.72
PE9 2EN,56.1,0.65
NG31 7BU,74.1,1.03
NG31 7GJ,85.9,1.05
NG31 8QP,66.8,1.01
PE6 8LP,64.4,0.96
NG31 8LZ,69.9,1.02
NG31 9JT,64.8,0.92
NG31 7PY,69.7,0.97
NG32 3QW,51.7,0.88
NG34 0SG,52.8,0.92
NG34 0QA,41.4,0.74
PE10 0RN,68.5,0.96
NG31 7JU,57.5,0.86
PE9 2JW,77.9,1.07
PE9 1QE,56.5,0.65
PE10 9JF,60.3,0.95
NG31 9QS,64.1,0.91
PE10 9GX,80.8,1.14
NG31 9NE,66.8,0.94
NG31 9FN,75.5,1.05
PE9 1JJ,61.8,0.9
NG31 7AW,57.0,0.72
NG31 7AF,78.4,1.05
NG31 7BG,52.8,0.62
NG31 9TJ,72.0,0.99
PE6 9PP,63.8,1.01
NG33 4RJ,51.8,0.9
NG34 0PX,74.0,1.06
PE9 2QF,58.5,0.75
NG33 4DB,46.4,0.83
NG32 3NE,56.8,0.84
PE6 8PP,78.8,1.04
PE9 1DL,62.5,0.95
NG32 2NG,65.5,0.99
PE6 8TA,64.8,0.99
NG31 6QL,57.5,0.72
PE10 0RE,62.3,0.95
PE10 0RQ,65.0,1.0
NG31 7WP,80.0,1.07
NG23 5DY,61.4,0.9
NG31 8PF,62.7,0.95
PE6 8FW,83.0,1.13
PE6 8JU,60.8,0.91
NG32 3LT,39.4,0.69
NG32 2EW,56.7,0.88
NG31 7XP,76.6,0.98
PE10 9TY,65.8,1.0
PE6 9LU,52.6,0.88
PE10 9TT,63.8,0.99
PE9 2EZ,76.8,0.99
PE10 0SR,48.4,0.86
PE9 1GL,77.5,1.13
NG31 7BW,52.7,0.61
NG31 6HL,79.8,1.02
NG32 1AT,57.6,0.87
PE10 9LL,56.7,0.8
PE9 1UY,62.6,0.84
PE9 1JP,51.9,0.82
NG34 0PZ,60.1,0.99
NG31 9HW,61.8,0.91
NG23 5ES,61.7,0.95
PE9 1LT,78.6,0.96
NG33 4NY,59.0,0.99
NG32 1DW,55.8,0.82
PE9 1DE,70.6,0.98
NG34 0HN,51.6,0.86
NG31 8HD,65.9,0.96
PE10 0DG,75.5,1.04
NG31 8SG,65.9,0.98
NG31 7WJ,81.5,1.1
NG31 8HT,74.5,1.03
NG31 8XJ,84.5,1.17
PE6 8SW,64.0,0.99
PE10 0YH,87.0,1.18
PE10 9JL,61.4,0.76
PE9 2EA,75.8,0.98
PE9 1HF,71.2,0.97
NG33 5AQ,33.4,0.65
NG31 9JH,62.3,0.92
NG34 0NA,49.3,0.9
NG31 7HS,55.8,0.89
PE6 9HS,64.0,0.94
