outcode,epc,hpr,lat,long
NG33,55.0,0.89,52.8165291,-0.5808488
PE6,65.7,0.96,52.6575152,-0.2526423
NG31,65.1,0.91,52.9144482,-0.6420228
PE10,66.4,0.97,52.7746766,-0.377177
PE9,63.9,0.89,52.6545544,-0.4804678
NG32,53.4,0.88,52.951308,-0.6513436
NG23,61.4,0.94,53.1163408,-0.7998116
NG34,51.3,0.87,52.9871563,-0.3938278
LE15,34.0,0.64,52.6564368,-0.7019964
PE0,78.0,1.13,nan,nan
PE11,37.7,0.82,52.8055261,-0.1668409
