district,epc,hpr
S61,64.7,0.89
S60,65.9,0.92
S63,66.8,0.92
S66,64.5,0.91
S62,63.2,0.87
S64,64.1,0.9
S65,63.3,0.87
S73,64.0,0.9
S26,63.7,0.91
S25,64.0,0.91
S81,55.0,0.86
S13,62.8,0.9
S80,44.3,0.81
S35,48.7,0.72
S74,25.4,0.53
DN12,48.2,0.86
DN11,44.0,0.66
