district,epc,hpr
ST6,62.9,0.86
ST1,63.0,0.84
ST3,62.8,0.89
ST4,60.9,0.81
ST2,64.1,0.91
ST7,61.7,0.88
ST9,58.8,0.87
ST8,60.3,0.86
ST11,83.0,1.15
ST12,77.6,1.09
ST5,67.5,0.82
