district,epc,hpr
SW5,64.6,0.65
W8,62.9,0.67
W11,62.8,0.66
SW10,64.8,0.7
W2,61.2,0.61
SW3,63.7,0.65
W10,67.1,0.74
SW7,63.2,0.65
W14,69.3,0.77
SW1,63.3,0.66
WD10,67.0,0.71
SL10,64.0,0.59
NW10,49.0,0.63
N1,81.0,1.0
