district,epc,hpr
CT14,63.5,0.86
CT13,63.1,0.87
CT17,63.6,0.81
CT18,59.7,0.86
CT3,64.0,0.89
CT16,65.7,0.86
CT15,60.2,0.87
CT4,46.3,0.79
SN1,84.0,1.01
