sector,epc,hpr,lat,long
CT14 9,66.7,0.91,1.3853687176470597,51.21668296470586
CT13 9,60.4,0.81,1.3450668035714284,51.27703279761902
CT17 0,63.6,0.82,1.2899542068965515,51.13539285862071
CT14 7,62.7,0.82,1.3961974409722226,51.20923295138889
CT17 9,63.5,0.8,1.298435653061224,51.1216973265306
CT18 7,59.7,0.86,1.174602850694445,51.11238793055559
CT3 1,60.2,0.86,1.2090660544217682,51.27719196938781
CT14 8,53.7,0.83,1.3877570608695653,51.187070547826096
CT16 2,66.1,0.86,1.2991745309734517,51.141300946902646
CT14 6,62.3,0.82,1.401246858870968,51.22928504032254
CT16 3,67.7,0.95,1.285830412371134,51.15672215979381
CT16 1,63.2,0.77,1.3133794973262038,51.1281862513369
CT15 5,56.7,0.85,1.314898189189189,51.169741743243264
CT14 0,61.5,0.9,1.3392718036809814,51.231561754601245
CT13 0,64.5,0.9,1.3121517934272304,51.25752538967135
CT3 3,67.5,0.91,1.198704502923976,51.230162204678365
CT15 6,61.1,0.88,1.374277423423424,51.15399234234235
CT15 7,60.1,0.87,1.2274517589743592,51.15675614871797
CT15 4,62.3,0.86,1.2509471103448282,51.21024469655172
CT3 2,62.1,0.89,1.2784221985815596,51.28586772340423
CT4 6,46.3,0.79,1.1231652930402936,51.184119710622745
CT3 4,84.3,1.16,1.1668648917197446,51.32037791719749
SN1 4,84.0,1.01,-1.7874827086092706,51.549763788079474
CT16 0,53.7,1.08,nan,nan
CT13 1,84.0,1.18,nan,nan
CT13 6,65.0,0.69,nan,nan
CT14 5,76.0,1.08,nan,nan
CT16 7,84.0,1.18,nan,nan
