postcode,epc,hpr
NR14 8EN,62.8,0.98
NR8 5ET,79.1,1.07
NR16 1NA,51.4,0.89
IP21 4DL,62.8,0.79
NR15 1PD,51.4,0.8
NR14 7GE,81.3,1.17
NR15 2YP,56.2,0.91
NR15 2PH,52.3,0.92
IP22 5RH,59.1,0.93
NR15 2DU,48.4,0.95
NR14 7TS,86.7,1.18
NR5 0UT,89.1,1.17
NR4 6UQ,57.1,0.86
NR9 4HT,67.3,1.03
NR14 7SR,58.0,0.91
IP21 4TH,55.4,0.9
NR18 0LT,64.0,0.92
NR15 2WH,71.4,1.02
NR14 7WS,80.9,1.06
NR15 2AZ,54.9,0.92
NR9 3GU,82.8,1.16
NR14 8GA,70.8,1.04
NR18 0GE,82.1,1.17
NR14 6GJ,84.2,1.18
IP22 4NL,64.0,0.86
NR9 3EX,68.0,0.94
NR18 0JS,70.4,0.88
NR5 0WB,86.7,1.16
NR16 1HA,55.6,0.93
NR4 7SH,83.0,1.09
NR14 7WP,78.8,1.05
NR14 7AE,62.0,1.0
NR18 9HN,47.4,0.84
NR8 5FX,82.0,1.05
NR8 5FD,80.9,1.09
NR4 7JS,78.8,1.06
NR14 6HX,56.3,0.86
NR18 0QX,62.7,0.95
NR34 0AL,58.5,0.98
IP22 4XQ,69.1,0.98
IP22 4LG,51.6,0.73
NR35 2NZ,61.3,0.97
NR18 0DG,66.0,0.96
IP20 9AB,63.0,0.68
IP22 4NA,58.7,0.91
NR14 8NS,66.9,0.96
NR14 7LU,60.9,0.81
NR15 1JY,54.1,0.9
NR14 7AJ,59.0,0.99
NR14 8FN,83.4,1.16
NR18 0EZ,61.0,0.93
IP21 4SP,52.9,0.84
IP20 9HL,76.7,1.06
NR9 4LB,56.1,0.9
IP22 4LT,64.7,0.92
NR8 5BS,61.2,0.9
NR5 0GB,80.6,1.09
NR15 2WQ,72.0,1.02
IP22 2EA,45.3,0.85
NR14 6DP,63.7,0.98
NR15 1PR,85.5,1.03
NR4 7TX,42.2,0.71
NR8 5DE,85.2,1.18
NR5 0UH,80.5,1.12
NR18 0JW,64.1,0.97
NR14 7FL,83.5,1.18
NR14 6UY,68.9,0.97
NR8 5HA,81.0,1.09
NR9 5DF,62.9,0.99
NR16 1HW,65.0,1.0
IP20 9HQ,55.2,0.77
IP20 9EZ,65.6,0.96
NR9 3LP,47.1,0.75
IP21 4SX,63.1,0.96
NR18 0YQ,84.4,1.15
IP22 4BX,77.2,0.96
NR8 5AD,62.3,0.93
NR18 0FW,76.3,1.01
NR9 3QW,66.9,1.01
NR9 5DW,59.2,1.0
NR15 2PR,53.5,0.87
NR5 0AG,60.9,0.85
NR9 3BD,51.3,0.75
NR14 7JE,63.6,0.96
IP22 5BA,84.8,1.15
NR16 1PF,63.0,0.98
NR16 1QZ,62.4,0.97
NR14 7EN,49.9,0.77
NR18 0PD,60.2,0.92
NR15 2RL,48.3,0.83
NR18 9JP,52.5,0.89
NR15 1ET,63.2,1.01
IP21 4PB,60.3,0.99
NR14 6AX,61.7,0.94
NR14 6EJ,40.4,0.7
NR16 1RE,67.3,1.03
