postcode,epc,hpr
SK13 8HX,50.4,0.97
SK17 9JG,62.8,0.76
SK13 1AR,61.3,0.87
SK17 9XR,83.4,1.18
SK17 9UR,83.4,1.16
SK17 8EN,43.1,0.75
SK17 9AE,58.9,0.9
SK13 1JR,54.5,0.68
SK13 1PS,67.6,0.94
SK13 8RW,73.0,1.02
SK17 6PA,55.2,0.67
SK13 5DD,53.6,0.79
SK13 2AZ,67.4,0.96
SK13 8DL,52.6,0.61
SK23 0XR,65.5,0.99
SK23 7AT,56.7,0.68
SK17 9NS,78.8,1.14
SK17 7DW,58.6,0.72
SK17 6SG,50.5,0.66
SK23 7DH,58.8,0.7
SK17 9HE,58.4,0.89
SK13 8TS,67.3,1.01
SK17 7NS,51.7,0.6
SK17 9BA,64.3,0.89
SK17 7SS,80.5,1.14
S33 0BY,64.8,0.99
SK23 0UF,82.0,1.17
SK13 7ES,82.3,1.15
SK17 9HX,56.1,0.66
SK13 1BT,65.0,0.98
SK17 9AW,61.2,0.92
SK13 8UG,75.5,1.05
SK23 7DT,58.3,0.93
SK13 2AF,58.7,0.8
SK23 6AR,67.3,0.99
SK17 6RD,68.6,0.77
SK23 7NA,59.4,0.63
SK22 3DP,52.3,0.67
SK13 1AU,51.5,0.61
SK17 9HJ,46.4,0.58
SK17 6XX,76.9,0.95
SK13 8HH,58.9,0.61
S33 0AB,37.0,0.71
SK13 7RA,52.8,0.74
SK17 9BL,56.2,0.91
SK13 8GJ,71.0,1.0
SK17 6JL,76.0,0.92
SK23 0HH,52.8,0.69
SK13 6ES,68.0,0.93
SK13 2BG,59.7,0.87
SK17 9AD,63.9,0.85
SK17 7TJ,64.5,0.9
SK17 6XQ,65.9,0.77
SK22 4NL,58.9,0.6
S33 0AS,53.4,0.69
SK13 7SX,83.2,1.18
SK17 7PY,64.1,0.88
SK17 6LS,53.2,0.6
SK22 4BR,54.0,0.64
SK17 8DP,65.5,0.97
SK17 6HH,61.6,0.64
SK22 3HH,44.5,0.7
SK17 6AF,59.7,0.71
SK23 9SQ,56.2,0.87
SK13 7BE,64.2,0.98
S33 6RB,55.3,0.84
S33 8WX,59.5,0.77
SK13 8EJ,52.4,0.61
SK17 7AX,77.2,1.05
SK17 9RE,73.2,0.97
