sector,epc,hpr,lat,long
SK13 8,64.5,0.85,-1.9458613524590156,53.44115235245902
SK17 9,65.9,0.92,-1.8876898923611105,53.24092377430555
SK13 1,63.6,0.85,-1.9651200824175816,53.46624646703299
SK17 8,60.2,0.86,-1.8092108325358849,53.28602139712922
SK17 6,64.4,0.81,-1.9189306290909085,53.25720485454548
SK13 5,60.8,0.82,-1.9996315,53.431027999999976
SK13 2,61.0,0.83,-1.9770590120481928,53.45764698795178
SK23 0,65.9,0.93,-1.910348274509804,53.323737267973854
SK23 7,60.4,0.82,-1.9852681125541125,53.32918873160176
SK17 7,63.8,0.86,-1.8984869591836728,53.26101023469384
S33 0,56.6,0.79,-1.6987701086956526,53.35434630434783
SK13 7,65.6,0.88,-1.9477194121621624,53.448080135135136
SK23 6,64.7,0.9,-1.9371892530120487,53.339518554216845
SK22 3,61.3,0.81,-2.0083052696629227,53.36591810112361
SK13 6,62.4,0.87,-1.9733922584269656,53.44230521910112
SK22 4,62.4,0.85,-1.9945195602409629,53.36941025301207
SK23 9,64.2,0.92,-1.9261199999999996,53.31829329577464
S33 6,58.7,0.82,-1.7434284666666662,53.34962216666668
S33 8,56.6,0.76,-1.775577476190476,53.34394352380952
SK22 2,60.6,0.8,-1.9456534743589748,53.38104405128204
SK13 0,67.7,0.91,-1.9878783333333323,53.44768836752137
SK22 1,55.5,0.74,-1.976436078431372,53.38229805882352
S33 7,46.0,0.74,-1.8110745384615383,53.36602230769231
SK17 0,52.4,0.89,-1.8717522061855671,53.165866943298994
SK22 7,59.0,0.71,nan,nan
SK14 8,56.8,0.68,-1.9918883499999995,53.463018662500005
S33 9,58.0,0.63,-1.7420432372881354,53.32825476271187
S6 6,40.0,0.71,-1.554496233160623,53.400413927461145
SK13 9,54.5,0.79,-1.9493148,53.44294119999999
