postcode,epc,hpr
E7 8LL,59.2,0.59
E15 2GB,79.7,1.03
E6 3LU,60.2,0.65
E15 3LE,75.1,0.84
E16 4LX,65.8,0.79
E16 2AJ,85.3,1.07
E16 2AH,85.4,1.07
E13 0DX,69.8,0.8
E7 8BP,60.7,0.62
E6 6DU,60.2,0.64
E20 1BR,83.9,1.05
E16 2ZE,85.1,1.06
E16 3TH,68.1,0.95
E16 1GR,81.9,1.08
E7 0HP,74.0,0.79
E15 4NR,63.3,0.75
E6 2RY,68.0,0.85
E6 5JT,68.3,0.94
E13 8PA,59.6,0.63
E16 4AD,63.5,0.71
E6 1BW,61.8,0.68
E13 8QN,59.5,0.67
E6 3EZ,54.4,0.59
E7 8HY,56.7,0.6
E13 9AD,61.7,0.69
E6 3AB,59.5,0.65
E13 8ND,61.4,0.67
E6 5TG,70.5,1.0
E12 6PU,60.8,0.66
E15 2RE,55.4,0.58
E16 2PL,83.3,1.08
E20 1GB,81.7,1.02
E16 1NE,66.0,0.77
E15 1AD,78.0,1.02
E6 1BF,84.1,1.08
E6 5RH,66.7,0.98
E16 1PQ,78.1,0.94
E13 0HQ,65.4,0.71
E15 4NS,60.0,0.64
E12 5LH,63.2,0.68
E6 3NF,58.3,0.66
E7 0QA,56.2,0.55
E16 3LY,68.4,0.77
E7 8PE,60.8,0.64
E12 5PQ,62.3,0.63
E12 6RL,63.5,0.63
E16 2RE,83.2,1.06
E15 2FY,85.3,1.09
E15 4HN,72.2,0.86
E6 3HP,58.2,0.74
E7 9AD,60.2,0.73
E13 0PB,59.9,0.67
E16 2UF,84.5,1.08
E6 2NS,59.1,0.62
E13 9JY,60.6,0.7
E20 1FE,82.4,1.02
E16 3NJ,66.6,0.86
E6 2NB,61.7,0.67
E16 2NX,71.3,0.99
E13 0JX,57.6,0.69
E16 1UW,83.8,1.03
E6 2PA,58.5,0.63
E7 8JJ,61.3,0.63
E16 2LU,72.6,0.85
E15 2LB,83.2,1.03
E6 1HQ,57.6,0.59
E15 4DJ,60.1,0.62
E13 8RT,61.9,0.68
E6 5YW,71.1,0.99
E6 5RY,65.1,0.9
E16 1TP,76.7,0.98
E12 5AF,65.2,0.71
E6 6HQ,59.3,0.62
E6 2EX,61.6,0.65
E13 0NG,72.6,0.86
E15 4RX,61.1,0.68
E6 5YS,68.0,0.96
E13 8JX,58.5,0.61
E13 9HT,58.4,0.64
E16 1RR,85.3,1.07
E6 2ES,67.5,0.77
E7 9LQ,68.8,0.75
E15 3FA,69.2,1.05
E16 1US,84.6,1.03
E16 2BA,83.0,1.06
E7 9DN,63.3,0.75
E16 2LN,71.8,0.82
E6 1JR,61.1,0.63
E7 0EJ,67.3,0.86
E12 5QE,61.6,0.65
E6 6WP,70.1,0.97
E13 9NX,56.5,0.62
E13 8EQ,61.7,0.69
E6 1HH,60.9,0.6
