district,epc,hpr
TF2,67.0,0.95
TF7,66.7,0.92
TF1,68.7,0.96
TF10,66.3,0.95
TF4,71.6,1.0
TF6,61.4,0.93
TF3,69.3,0.97
TF8,57.4,0.77
TF5,65.5,0.96
SY4,55.6,0.85
TF11,48.7,0.82
TF9,68.0,1.04
