sector,epc,hpr,lat,long
TF2 9,68.7,0.98,-2.43078838123167,52.692346870967725
TF7 4,64.8,0.9,-2.4374177868852462,52.635234136612056
TF1 3,66.0,0.92,-2.522607875621891,52.70799961194031
TF10 7,67.8,0.96,-2.3769361944444447,52.7686749691358
TF4 3,70.4,0.99,-2.470034805280529,52.65551778877885
TF2 7,67.9,0.96,-2.440305595652174,52.71115854347829
TF4 2,72.7,1.01,-2.473464557491288,52.67025388501747
TF7 5,67.7,0.94,-2.46180445054945,52.63631889743584
TF1 2,69.0,0.97,-2.515458903061223,52.69485343367349
TF6 6,59.6,0.91,-2.556588430693068,52.75867795544552
TF1 6,68.4,0.98,-2.497574765258216,52.7109311314554
TF3 1,67.8,0.94,-2.440932783333333,52.65305883749999
TF8 7,57.4,0.77,-2.482135494252873,52.62933275862071
TF2 8,66.2,0.93,-2.431769981900453,52.72159742986427
TF1 1,64.9,0.87,-2.516179280219781,52.69928489010989
TF3 5,73.4,1.05,-2.475607916666666,52.68277269444442
TF3 2,67.7,0.94,-2.4404162162162155,52.6693337162162
TF1 5,72.4,1.0,-2.4781161991701253,52.69934004564319
TF2 6,63.9,0.9,-2.455610504807693,52.70072028365383
TF10 9,61.3,0.92,-2.367107277372262,52.74926659854012
TF2 0,65.8,0.93,-2.4555480317460314,52.68890785714288
TF5 0,65.5,0.96,-2.5392273109243693,52.71717465546216
TF10 8,63.1,0.94,-2.4194282594594605,52.78576196216216
TF6 5,65.0,0.97,-2.55586247826087,52.68778709782608
TF3 3,54.7,0.96,-2.423324970588236,52.67416188235294
SY4 4,55.6,0.85,-2.660908292592592,52.761270633333375
TF2 2,81.5,1.14,-2.444446872727273,52.642110418181794
TF5 5,83.0,1.18,nan,nan
TF3 4,80.7,1.09,-2.4488010465116274,52.677149034883726
TF11 9,48.7,0.82,-2.375447472527473,52.63905132967037
TF2 5,83.3,1.15,-2.4062086000000003,52.6852384
TF9 2,68.0,1.04,-2.466319469230768,52.862264576923074
