district,epc,hpr
NE30,63.8,0.84
NE28,67.1,0.91
NE27,72.5,1.02
NE23,65.5,0.94
NE25,64.8,0.92
NE7,63.2,0.87
NE13,64.2,0.92
NE29,66.6,0.9
NE12,67.6,0.94
NE26,60.1,0.79
NE6,68.4,1.0
NR32,83.0,1.16
