postcode,epc,hpr
NE30 4DX,61.0,0.7
NE28 7TQ,66.4,0.93
NE28 9JX,76.2,1.03
NE27 0PH,62.7,0.98
NE28 6JA,56.4,0.73
NE23 7PQ,51.8,0.79
NE25 9NS,67.7,0.98
NE7 7UN,64.2,0.82
NE13 6NJ,63.3,0.86
NE29 7AH,62.8,0.69
NE29 0HX,69.6,0.99
NE28 8TL,63.9,0.92
NE27 0FJ,80.3,1.12
NE12 7WA,66.3,1.0
NE28 9AD,67.4,0.97
NE12 8SW,78.2,0.98
NE13 6HB,64.8,0.96
NE28 6SW,68.9,0.9
NE28 9YL,69.2,1.0
NE30 2HF,58.4,0.66
NE12 9EF,73.0,1.02
NE13 6AJ,59.8,0.9
NE12 8EY,62.5,0.83
NE26 3TU,63.1,0.96
NE23 7PA,71.5,0.97
NE12 8LN,63.4,0.91
NE30 2HA,57.2,0.66
NE12 7AX,69.8,0.92
NE26 2SF,51.3,0.62
NE28 7BB,67.4,0.86
NE29 6HR,62.0,0.95
NE29 7PZ,60.5,0.91
NE29 6NT,64.3,0.75
NE29 6SN,63.1,0.67
NE28 9RZ,68.2,1.0
NE25 9NB,77.8,0.99
NE30 2AB,61.8,0.72
NE28 6QD,60.1,0.72
NE29 6YL,67.9,1.03
NE12 6TQ,64.6,0.63
NE29 9BE,60.0,0.7
NE30 4PY,55.1,0.7
NE12 8JE,66.3,0.85
NE28 0LH,62.7,0.87
NE29 0EZ,67.3,0.98
NE30 1HF,63.0,0.78
NE25 9NF,63.6,0.91
NE12 9EU,62.6,0.94
NE28 8QH,78.9,1.04
NE30 2DF,59.2,0.68
NE12 6DF,54.5,0.78
NE27 0NZ,83.9,1.18
NE30 2BQ,67.5,0.97
NE23 7PN,63.9,1.0
NE29 7EF,63.8,0.93
NE30 2DE,60.4,0.68
NE28 0HP,75.4,0.99
NE25 8BA,54.6,0.73
NE28 0HH,67.5,0.98
NE30 3LR,60.9,0.95
NE26 3PJ,53.2,0.66
NE28 6AR,67.3,0.73
NE26 2PQ,60.0,0.69
NE12 5XE,65.0,0.9
NE30 4HR,72.6,0.98
NE12 6YP,51.2,0.78
NE29 7BW,56.2,0.86
NE28 6DU,71.3,0.98
NE29 0DJ,60.6,0.68
NE28 0JR,66.1,0.94
NE12 8UZ,73.0,1.04
NE27 0JU,73.8,0.91
NE12 9RH,55.9,0.89
NE26 1QW,60.6,0.8
NE29 6QU,63.3,0.85
NE25 9PF,63.8,0.93
NE29 8EN,65.5,0.96
NE23 7PJ,53.8,0.85
NE27 0GN,83.5,1.15
NE27 0JA,83.7,1.18
NE29 6PL,54.1,0.76
NE28 0BQ,76.2,1.05
NE12 7BP,84.2,1.18
NE12 8NL,72.7,0.97
NE25 9QR,64.2,0.91
NE29 9BT,61.1,0.94
NE12 7NZ,69.5,0.98
NE27 0FE,79.6,1.1
NE29 6XX,65.5,0.91
NE29 7BQ,64.8,0.97
NE29 7AP,66.2,0.89
NE30 4NU,59.1,0.71
NE26 4AH,63.5,0.94
NE28 0DB,61.8,0.87
NE27 0HS,59.5,0.74
NE30 2EP,49.6,0.62
NE28 7RQ,82.7,1.16
NE12 8UH,73.1,1.03
NE29 7PD,63.7,0.83
NE29 6HJ,70.4,0.96
NE12 6GU,68.4,1.01
NE28 6SF,78.6,1.04
NE13 6QB,59.8,0.92
NE28 9FE,78.3,1.11
NE28 6JH,79.4,1.03
NE29 8PX,70.8,0.99
NE27 0FN,79.9,1.16
NE28 8HH,64.6,1.0
NE12 8UJ,71.4,1.02
NE28 0JZ,63.2,0.69
NE29 6XR,68.9,0.97
NE28 6LW,75.8,1.02
NE26 3EF,62.5,0.96
NE29 8SN,70.7,1.0
NE12 8DU,71.8,1.03
NE29 0NG,61.0,0.66
NE26 3LX,58.4,0.76
NE12 6GZ,63.8,0.95
NE29 8QR,76.7,0.98
NE28 7DE,64.4,0.79
NE29 0DD,61.2,0.7
NE25 9UE,61.8,0.91
NE29 7DY,69.8,0.97
NE12 9LH,64.0,0.96
NE28 7HB,65.6,0.9
NE25 9LQ,64.2,0.75
NE12 8UY,71.7,1.01
NE28 9YH,65.6,1.0
NE30 2PN,58.8,0.73
NE26 2PJ,63.5,0.67
NE30 4LE,59.0,0.87
NE30 2HX,63.3,0.73
NE25 9DE,65.3,0.92
NE12 9BG,67.4,1.01
NE12 6TL,65.0,0.68
NE28 9HL,78.2,1.13
NE29 7JE,66.7,0.9
NE25 8AX,58.8,0.75
NE25 8TN,71.1,0.98
NE30 1HB,78.9,0.95
NE12 9NT,63.3,0.94
NE30 3QF,66.0,0.95
NE26 1NU,61.1,0.68
NE28 7QZ,59.5,0.85
NE29 6SL,57.1,0.68
NE27 0EQ,60.8,0.87
NE12 8UF,67.5,0.98
NE12 9DA,82.6,1.17
NE23 7JF,81.3,1.13
NE28 7SF,64.1,0.69
NE29 6UF,67.7,1.0
NE25 9GG,84.6,1.17
NE12 8AX,56.8,0.76
NE30 4NA,56.0,0.89
NE26 3JE,60.4,0.89
NE28 0DG,67.4,0.96
NE30 4AD,68.3,0.98
NE25 8PT,60.3,0.94
NE25 9YB,75.4,0.94
NE30 3JZ,61.3,0.9
NE12 6UG,81.5,1.1
NE12 5BA,67.2,0.99
NE26 2BJ,55.6,0.65
NE28 9BD,74.4,1.04
NE29 8HY,66.1,0.95
NE28 9HJ,67.5,0.95
NE29 8HS,65.3,0.94
NE30 3BJ,66.6,0.98
NE30 3UN,57.1,0.87
NE30 4PJ,64.7,0.81
NE28 7PU,62.0,0.74
NE29 0SG,75.3,1.0
NE28 7AB,72.4,1.02
NE27 0LE,58.0,0.84
NE30 1LA,78.0,1.03
NE25 8SR,67.2,0.96
NE29 6PF,57.1,0.79
NE28 0PE,63.8,0.91
NE27 0FP,81.2,1.16
NE23 7QL,63.3,0.89
NE28 7PG,51.0,0.54
NE30 1AS,86.5,1.18
NE27 0PA,64.1,0.96
NE28 8AG,64.0,0.97
NE23 7UF,64.7,0.96
NE28 7RX,58.0,0.68
NE25 9SA,59.3,0.9
NE25 9RU,53.9,0.88
NE27 0GJ,82.8,1.18
NE12 9QJ,76.3,1.0
NE30 4AX,64.5,0.96
NE12 9DL,57.7,0.92
NE12 8HN,63.4,0.7
NE29 6QX,70.0,1.01
NE27 0LA,84.7,1.18
NE13 6JD,63.5,0.9
NE29 0BW,55.9,0.59
NE26 2JD,59.0,0.67
NE27 0FT,81.0,1.09
NE12 9AH,61.9,0.91
NE29 8PS,61.4,0.94
NE13 6AF,61.0,0.95
NE27 0FH,81.1,1.17
NE30 2HS,61.9,0.69
NE26 2BH,58.7,0.74
NE12 9AB,66.3,0.97
NE28 6TQ,64.4,0.69
NE12 7NB,61.4,0.9
NE28 8TP,64.7,0.88
NE29 6JZ,78.9,0.96
NE28 8EN,64.5,0.91
NE25 9NZ,74.1,1.0
NE28 8QA,64.4,0.92
NE29 7HL,64.5,0.92
NE12 8NP,67.3,0.87
NE25 9NH,59.5,0.93
NE27 0TF,67.7,1.0
NE28 0DD,59.6,0.81
NE13 6NA,66.5,0.96
NE27 0HN,58.6,0.71
NE12 9PE,47.0,0.56
NE30 4PA,76.7,0.98
NE28 7RG,79.9,1.02
NE12 7PN,62.6,0.92
NE12 8SS,74.8,1.05
NE27 0XE,83.9,1.18
NE12 6GD,67.4,0.99
NE25 9SH,49.0,0.88
NE25 9LZ,65.4,0.98
NE12 6DL,71.4,1.0
NE26 2PH,61.3,0.71
NE12 6GN,67.0,0.76
NE29 7JY,63.9,0.91
NE29 7EL,64.8,0.95
NE29 7BN,59.6,0.89
NE30 2TX,61.3,0.84
NE12 7LH,56.3,0.84
NE13 6JA,65.2,0.96
NE28 7HE,63.5,0.87
NE27 0RA,76.8,1.05
NE27 0BE,77.8,1.04
NE12 5XT,66.3,0.97
NE12 6DE,54.4,0.79
NE28 0AP,64.0,0.97
NE28 6SH,68.5,0.89
NE29 6BZ,84.5,1.07
NE28 9FN,80.2,1.13
NE28 9XJ,69.1,0.91
NE29 7AS,62.7,0.7
NE28 0ER,68.0,0.96
NE28 6PN,62.6,0.7
NE29 6SJ,64.8,0.71
NE28 8LY,70.0,0.81
NE12 5XJ,68.5,0.95
NE23 7AL,63.6,0.97
NE28 9DQ,73.0,0.93
NE26 2NR,59.0,0.69
NE25 8XF,67.8,0.85
NE13 6PZ,60.8,0.86
NE28 8NJ,63.8,0.94
NE25 8JR,65.5,0.92
NE29 6HU,84.8,1.11
NE29 8BG,62.9,0.92
NE29 7HY,71.2,0.95
NE28 8HR,60.7,0.89
NE29 7DJ,68.4,0.95
NE28 7JZ,72.3,0.95
NE29 6RF,60.9,0.75
NE29 6XF,69.0,1.0
NE26 2BL,62.0,0.81
NE12 9BA,63.3,0.88
NE27 0HH,38.6,0.72
NE28 0LA,65.5,0.7
NE28 7PS,62.4,0.72
NE12 5BH,64.6,0.98
NE12 8NU,67.7,0.99
NE25 8SU,65.1,0.88
NE30 3UF,65.2,0.9
NE25 8RY,73.4,1.0
NE25 8EL,51.7,0.93
NE26 2HX,49.0,0.63
NE26 1PT,53.4,0.73
NE27 0BW,76.8,1.04
NE25 8TR,69.6,1.0
NE23 7LS,65.4,0.95
NE29 6HH,66.9,0.85
NE28 8SD,62.9,0.7
NE25 9JE,59.4,0.94
NE28 9YF,64.9,0.95
NE28 9FR,80.1,1.12
NE12 9AP,61.6,0.86
NE28 6DX,76.0,1.01
NE12 6FF,65.7,0.98
NE29 7JG,70.0,0.9
NE23 7PH,54.4,0.84
NE28 7PX,58.0,0.67
NE27 0UH,68.6,1.0
NE29 7NP,69.0,0.95
NE27 0NG,77.5,1.05
NE12 8WQ,73.5,1.03
NE30 4DH,78.6,1.02
NE28 9SQ,70.9,0.94
NE25 9AJ,59.2,0.85
NE28 0LX,72.2,0.97
NE28 9SF,69.7,0.98
NE28 7JD,62.7,0.96
NE29 6ST,66.2,0.75
NE12 5XA,63.4,0.89
NE12 8SH,65.1,0.79
NE25 8UT,60.4,0.87
NE12 6BZ,54.5,0.76
NE25 9AZ,76.2,1.03
NE26 1SH,56.1,0.92
NE28 6PA,62.6,0.73
NE29 8JH,66.8,0.99
NE12 9LE,70.3,0.96
NE27 0DP,81.2,1.16
NE12 9QP,68.6,0.99
NE13 6PT,62.1,0.92
NE13 6EX,66.0,0.92
NE25 9RL,61.0,0.94
NE12 8PH,71.8,1.03
NE23 7QS,55.5,0.84
NE29 8EA,58.5,0.68
NE29 7QB,72.4,1.03
NE12 8HA,64.1,0.94
NE28 9EE,66.1,0.94
NE30 2JA,52.1,0.61
NE30 4PD,51.0,0.61
NE12 6GP,61.7,0.67
NE29 0RB,58.3,0.87
NE13 7HJ,63.0,0.91
NE29 7DA,78.8,1.14
NE28 9FF,77.5,1.11
NE29 6UA,68.5,1.01
NE25 9QG,65.6,0.95
NE12 8JL,66.4,0.82
NE30 4PX,65.3,0.69
NE28 9HE,61.5,0.84
NE29 8PF,70.6,0.96
NE23 7DW,77.4,1.02
NE12 8QN,67.1,0.87
NE28 9ZJ,83.1,1.18
NE25 8JG,62.3,0.92
NE28 9TH,83.8,1.1
NE12 9AQ,58.9,0.85
NE28 7SA,64.5,0.82
NE30 4PT,70.8,0.97
NE29 8AY,65.8,0.95
NE29 6TY,76.8,1.01
NE28 9UZ,69.3,1.0
NE12 5AL,83.3,1.18
NE27 0JE,71.9,1.0
NE29 0EP,63.3,0.7
NE23 7AT,64.8,0.98
NE29 9BX,65.8,0.91
NE23 7RD,70.4,1.02
NE12 7ED,58.9,0.89
NE12 7NU,57.5,0.91
NE27 0SD,65.4,0.96
NE28 7RZ,62.3,0.69
NE12 5XR,65.2,0.92
NE28 8AJ,67.5,0.98
NE26 1BB,59.0,0.67
NE28 8TT,58.8,0.9
NE26 1QH,58.8,0.89
NE12 9SL,57.7,0.87
NE28 8AA,67.0,0.98
NE27 0BD,73.6,1.04
NE26 1JJ,64.1,0.95
NE12 8NE,69.7,0.97
NE30 2SG,56.9,0.75
NE28 7AR,63.8,1.0
NE30 3HD,69.6,1.02
NE25 9RY,60.1,0.95
NE26 1AQ,61.5,0.68
NE12 8RT,64.1,0.78
NE30 2BP,57.7,0.69
NE29 8SR,68.7,0.97
NE28 7DD,65.4,0.71
NE30 1EE,56.3,0.65
NE12 8RU,66.5,0.82
NE12 8DP,67.6,0.94
NE25 9AN,57.8,0.85
NE29 8AG,84.0,1.18
NE29 6SQ,56.1,0.67
NE29 7JF,65.7,0.92
NE29 0QU,62.3,0.88
NE25 8TD,56.4,0.82
NE30 4AS,67.7,0.72
NE23 7BS,68.7,0.95
NE29 6JW,73.8,0.92
NE25 8JA,63.0,0.95
NE27 0GG,83.8,1.18
NE25 8ST,67.2,0.9
NE28 8DX,68.6,0.98
NE29 0DP,63.5,0.85
NE28 0DY,61.6,0.83
NE30 2HG,61.3,0.72
NE25 8PH,60.1,0.82
NE27 0NY,84.2,1.18
NE12 6TE,66.1,0.96
NE29 6DH,71.4,0.97
NE29 7QZ,68.7,1.0
NE12 6GQ,67.3,1.0
NE29 8SY,72.9,1.0
NE28 9BP,72.6,0.94
NE25 8NB,62.4,0.84
NE25 8BE,52.5,0.62
NE13 7HD,70.1,0.92
NE12 7EZ,84.5,1.18
NE23 7PG,56.4,0.91
NE28 9FG,76.4,1.11
NE28 8SN,63.9,0.9
NE28 7QA,83.0,1.18
NE30 1EP,81.1,1.01
NE12 8PN,71.6,0.94
NE26 3BG,56.5,0.73
NE26 2AX,55.8,0.67
NE12 8QQ,67.8,0.86
NE26 1NB,65.3,0.79
NE29 6JS,69.0,0.96
NE29 8LS,67.2,1.0
NE27 0UP,64.5,0.93
NE28 9XN,75.6,1.0
NE29 8SQ,83.9,1.1
NE28 7JS,67.5,1.01
NE27 0SZ,65.0,0.94
NE13 6LU,57.8,0.81
NE12 9HQ,65.6,0.96
NE13 6JN,59.7,0.93
NE29 0EA,68.3,1.0
NE28 9ST,73.2,0.95
NE29 9PF,62.7,0.81
NE30 2QP,59.8,0.8
NE29 7DT,71.4,1.0
NE29 9HD,63.2,0.87
NE13 6EU,67.0,0.98
NE29 6XZ,66.7,1.0
NE29 6WT,74.0,1.0
NE29 7JB,63.5,0.96
NE25 9NR,60.2,0.87
NE27 0DB,64.0,0.9
NE29 8AE,70.3,0.96
NE28 9AJ,72.1,0.96
NE28 6NJ,62.4,0.72
NE12 6QJ,65.5,0.89
NE30 1NX,68.5,0.92
NE29 6LR,66.6,0.86
NE26 3BD,61.5,0.89
NE26 3PS,55.5,0.64
NE28 8RJ,68.0,0.9
NE28 7AN,70.6,0.97
NE26 3QN,57.2,0.64
