sector,epc,hpr,lat,long
SG1 2,67.8,0.91,-0.2166424075829383,51.9078413317535
SG1 1,66.1,0.9,-0.1952715934579439,51.90094962616821
SG1 5,66.0,0.86,-0.1823770138888889,51.91494329629628
SG2 8,67.1,0.91,-0.1770834564315353,51.88230534439835
SG1 4,68.1,0.91,-0.1880671098484848,51.9230311780303
SG1 3,67.8,0.91,-0.202194200913242,51.912585990867605
SG2 9,65.6,0.88,-0.1706694325396826,51.89424092460317
SG1 6,71.4,1.01,-0.1713928101265822,51.93018365822783
SG2 7,65.7,0.97,-0.1310867861271676,51.90860553757228
SG2 0,65.8,0.89,-0.1698449454545454,51.90838315757575
DN33 3,84.0,1.18,-0.1011950047619047,53.534803200000006
