postcode,epc,hpr
PL1 5EN,61.5,0.73
PL4 8HT,56.1,0.63
PL1 5LT,59.7,0.68
PL9 9FP,82.1,1.14
PL6 5XH,68.6,0.9
PL2 3DB,73.8,1.04
PL2 3FG,84.4,1.17
PL2 3RJ,61.7,0.84
PL5 1HJ,68.2,0.96
PL5 2SE,67.7,0.9
PL6 5LG,71.5,0.95
PL5 3PT,62.8,0.84
PL7 1LZ,50.3,0.63
PL2 1BP,58.7,0.71
PL2 3AQ,54.8,0.64
PL1 4ST,62.8,0.91
PL6 8XF,69.9,0.96
PL6 8QD,62.5,0.83
PL2 2QZ,56.6,0.77
PL4 6HU,53.4,0.65
PL1 3FH,84.7,1.01
PL3 4RB,61.0,0.74
PL4 8AF,76.9,1.0
PL5 3ET,66.1,0.92
PL3 4LW,55.8,0.64
PL6 6SW,69.8,0.82
PL3 4QS,62.0,0.84
PL1 5PP,73.6,1.0
PL5 4PS,65.4,0.86
PL4 7HU,54.4,0.67
PL1 3RU,55.9,0.64
PL4 9PY,58.2,0.7
PL5 1DF,73.1,0.91
PL2 2JJ,84.0,1.17
PL5 1JL,57.8,0.71
PL1 4NY,75.9,1.04
PL2 2PL,59.1,0.87
PL5 1UP,53.3,0.82
PL2 1AD,59.2,0.68
PL4 7EX,58.1,0.63
PL7 1QE,60.0,0.83
PL5 1HN,79.5,1.09
PL6 6FB,81.8,1.11
PL5 3UF,71.4,1.03
PL5 4AA,62.8,0.87
PL5 3HL,63.2,0.87
PL6 6JG,71.1,0.81
PL3 4PG,57.6,0.64
PL4 8LX,68.2,0.88
PL4 9RB,72.5,0.99
PL4 6NQ,78.6,1.0
PL4 8RQ,75.0,0.94
PL5 2QF,61.9,0.87
PL9 9WH,80.1,1.01
PL5 3HA,68.1,0.91
PL3 6EQ,52.0,0.93
PL6 8DY,83.0,1.18
PL1 5RR,49.9,0.56
PL6 5DW,67.6,0.89
PL1 5RT,55.4,0.62
PL3 6LP,70.3,0.96
PL5 3BX,64.3,0.86
PL5 3DX,69.7,0.93
PL9 9BU,82.6,1.04
PL1 3LP,64.0,0.7
PL3 4PE,60.7,0.73
PL2 2NX,61.2,0.83
PL7 4QN,60.8,0.89
PL2 1JP,58.7,0.72
PL4 6QA,61.7,0.76
PL2 2EZ,85.9,1.16
PL6 6JE,56.9,0.65
PL2 1BG,85.1,1.02
PL2 3JE,59.7,0.8
PL9 7FL,82.5,1.15
PL3 6LT,73.0,1.03
PL5 2SN,68.5,0.9
PL3 6EZ,61.6,0.93
PL5 4DZ,65.0,0.88
