sector,epc,hpr,lat,long
PL1 5,63.0,0.76,-4.1551284554973815,50.37485524607328
PL4 8,62.2,0.74,-4.130054189743588,50.37597154358979
PL9 9,64.3,0.91,-4.098361735593223,50.35419618644068
PL6 5,64.5,0.9,-4.1210503118971085,50.40636402250805
PL2 3,63.2,0.85,-4.153531660714286,50.39334258928574
PL5 1,62.8,0.84,-4.188445326446282,50.40228821900827
PL5 2,65.4,0.88,-4.174556844339621,50.41348092924529
PL5 3,66.6,0.89,-4.149194026819924,50.40879667432948
PL7 1,64.6,0.88,-4.051341433862433,50.383851841269845
PL2 1,61.3,0.75,-4.172168945000002,50.38283813500004
PL1 4,72.5,0.94,-4.175057178217823,50.37154867326733
PL6 8,73.0,0.96,-4.100967009090907,50.40973860454546
PL2 2,67.8,0.91,-4.16839746728972,50.39361473364487
PL4 6,63.7,0.76,-4.138924369230768,50.37992851538463
PL1 3,68.9,0.85,-4.155595277227721,50.36773923267328
PL3 4,59.6,0.73,-4.146091767123286,50.38457939269405
PL6 6,67.7,0.89,-4.132353134920634,50.42779809920635
PL5 4,67.6,0.91,-4.1532112960893866,50.42334015642459
PL4 7,61.2,0.73,-4.125630628571426,50.38109881714287
PL4 9,61.5,0.75,-4.119975790419162,50.37269263473053
PL3 6,65.0,0.89,-4.107554394618834,50.38855495964122
PL7 4,62.8,0.89,-4.061701590697673,50.39434535348838
PL9 7,65.5,0.92,-4.0992927320574175,50.36366678468901
PL9 8,67.3,0.96,-4.069101791798109,50.36089298738171
PL4 0,68.4,0.85,-4.1276354625000025,50.36843875625
PL7 2,66.9,0.94,-4.038206401913875,50.38903228229666
PL1 2,65.4,0.8,-4.140304625954197,50.367560175572535
PL3 5,60.4,0.82,-4.128657019841269,50.3912103095238
PL6 7,64.0,0.94,-4.104495661016945,50.43371734745761
PL1 1,68.7,0.89,-4.143076877551022,50.371747897959175
PL7 5,68.5,1.0,-4.020672535999999,50.409879856
PL3 7,56.0,0.77,nan,nan
PL4 1,80.5,1.17,nan,nan
PL3 3,85.0,1.15,nan,nan
