district,epc,hpr
LE65,67.8,0.97
DE12,60.9,0.91
LE67,64.4,0.92
DE74,65.1,0.91
DE11,66.1,0.98
LE12,56.7,0.86
DE73,49.2,0.86
DE72,51.4,0.69
NG10,39.0,0.73
LE6,69.0,0.76
