sector,epc,hpr,lat,long
GL50 2,61.0,0.74,-2.086669472324724,51.89162734686353
GL51 8,65.6,0.87,-2.0985499593023262,51.90357762790696
GL50 3,66.7,0.85,-2.082641497206704,51.90114875977654
GL51 3,64.3,0.91,-2.106623515384615,51.8845344423077
GL50 1,61.6,0.72,-2.076854445454545,51.897869500000006
GL52 6,59.2,0.76,-2.0556041897810218,51.893729580291975
GL50 4,65.7,0.85,-2.078389205128205,51.9098671025641
GL53 7,61.1,0.77,-2.072428271356785,51.88967252763818
GL51 6,65.5,0.91,-2.1205280948616587,51.89117787747036
GL51 0,68.9,0.94,-2.1198291812688828,51.908154673716
GL53 8,62.2,0.84,-2.050876349726776,51.88140514207652
GL52 3,61.6,0.86,-2.052577627659573,51.91707261170215
GL51 9,64.2,0.87,-2.096183227678571,51.91561705803571
GL52 2,61.6,0.77,-2.067697346733669,51.90304352763821
GL53 9,62.5,0.87,-2.0632837988505743,51.86455412643679
GL52 5,69.4,0.96,-2.048410111111112,51.90646894222225
GL53 0,64.5,0.89,-2.0830422934782598,51.880303054347856
GL51 7,66.8,0.89,-2.1105216083333334,51.90196076666668
GL52 7,89.3,1.17,-2.086343025641025,51.95177294871797
GL54 4,49.3,0.91,-1.9488141500000005,51.84899297142857
GL51 4,62.5,1.02,-2.1180529864864868,51.86620278378378
GL52 8,83.0,1.14,-2.0616406428571423,51.94584218027215
GL53 1,63.0,0.49,nan,nan
GL50 7,56.0,0.58,nan,nan
GL52 9,85.4,1.18,-2.048242481132076,51.952242424528286
GL3 4,78.0,1.11,-2.160110205056179,51.84468498033704
GL50 8,49.0,0.57,nan,nan
GL53 3,41.0,0.57,nan,nan
GL51 2,41.0,0.46,nan,nan
