postcode,epc,hpr
GL50 2HG,57.1,0.86
GL50 2EJ,77.0,1.11
GL51 8NR,68.6,0.83
GL50 3RP,58.9,0.61
GL51 3AZ,60.7,0.88
GL50 1EG,62.3,0.58
GL50 1JS,56.2,0.59
GL52 6AY,59.4,0.83
GL51 8PQ,51.5,0.65
GL51 3BE,62.8,0.89
GL50 4QF,68.9,0.92
GL50 3FH,83.0,1.05
GL53 7HP,64.6,0.8
GL51 6UA,59.9,0.81
GL51 8DY,62.4,0.9
GL51 0EA,67.2,0.83
GL53 8DL,56.7,0.83
GL52 3NQ,60.6,0.83
GL51 0JQ,75.4,0.95
GL51 0PU,71.7,0.97
GL51 0FT,79.9,1.02
GL51 9HD,61.7,0.69
GL51 8JT,58.9,0.79
GL52 6SJ,58.2,0.73
GL53 8JF,52.4,0.62
GL51 9QQ,72.7,0.84
GL51 6NX,68.3,1.0
GL53 7DY,60.9,0.85
GL52 6RD,62.4,0.96
GL52 3LX,42.4,0.83
GL50 4SN,66.4,0.88
GL52 2DG,59.4,0.77
GL51 6UD,60.9,0.95
GL52 2EQ,59.5,0.57
GL50 4BH,79.6,1.01
GL53 9EP,64.2,0.88
GL52 5DN,63.2,0.85
GL50 3PL,82.9,1.08
GL50 1XY,63.2,0.71
GL50 4JL,52.9,0.73
GL50 2LF,54.2,0.6
GL51 9HZ,60.1,0.75
GL50 2NG,60.7,0.63
GL51 0DY,75.0,1.0
GL50 3NS,77.6,1.01
GL52 6UE,53.4,0.7
GL53 9EB,71.9,1.0
GL52 5DG,67.4,0.97
GL51 8LJ,75.8,1.05
GL50 4AF,59.9,0.72
GL51 6TP,86.2,1.18
GL53 0NP,51.5,0.85
GL51 3EU,67.4,0.9
GL50 2HU,57.1,0.56
GL50 4GF,84.9,1.15
GL51 7QA,73.0,0.97
GL52 5JB,59.0,0.8
GL53 8HT,53.0,0.66
GL52 6NZ,62.9,0.86
GL52 2LZ,47.8,0.91
GL51 0LL,61.6,0.85
GL51 3NG,70.8,0.95
GL51 6QN,66.2,0.85
GL52 5FU,85.4,1.18
GL51 8LG,63.0,0.9
GL50 2QE,68.8,0.96
GL51 6HP,60.3,0.77
GL51 0SN,65.1,0.89
GL52 5BX,63.9,0.85
GL51 7AF,49.4,0.75
GL50 4NG,59.5,0.87
GL50 2TQ,46.2,0.6
GL53 0NG,66.4,0.98
GL52 3LH,62.7,0.96
GL52 5JY,65.8,0.92
GL52 6SA,57.5,0.63
GL52 5QG,66.1,0.94
GL51 3AD,57.0,0.72
GL50 3LZ,79.4,1.08
GL52 2BE,56.3,0.56
GL51 0PZ,68.7,0.98
GL50 2PY,52.3,0.74
GL51 8AU,68.5,0.85
GL52 2JZ,77.8,0.99
GL53 0NF,69.6,0.99
GL53 0AW,65.6,0.98
GL52 6TU,56.6,0.76
GL50 1XA,58.7,0.6
GL50 3QQ,62.2,0.83
GL50 3AY,57.4,0.63
GL51 3GB,72.5,0.98
GL52 5LJ,65.3,0.89
GL53 7NN,63.9,0.86
GL50 3QB,65.9,0.61
GL51 8NS,61.6,0.66
GL52 6LB,63.2,0.91
GL50 2HX,57.4,0.61
GL52 5FZ,82.8,1.14
GL51 9BN,68.9,0.86
GL50 4RH,60.5,0.86
GL51 6EQ,62.5,0.89
GL51 7BY,60.5,0.87
GL51 9HW,61.9,0.74
