postcode,epc,hpr
WR2 5BG,67.7,0.94
WR3 8LG,65.4,0.89
WR2 4LU,54.3,0.78
WR4 9RS,59.6,0.78
WR5 1BA,62.8,0.85
WR4 0PF,65.8,0.96
WR4 9NA,75.0,0.97
WR4 9TT,56.0,0.83
WR3 8AN,61.9,0.81
WR2 4PJ,52.6,0.78
WR5 2HF,51.9,0.78
WR4 9LT,69.7,0.92
WR5 3TB,63.7,0.97
WR4 9LD,71.3,0.95
WR3 8QJ,46.0,0.6
WR4 9DW,61.9,0.88
WR3 7LZ,61.9,0.95
WR5 1QL,60.9,0.88
WR4 0HW,64.4,0.98
WR1 2NY,76.4,1.01
WR1 3JA,60.6,0.77
WR2 5NW,64.0,0.94
WR2 5LW,58.9,0.79
WR4 9DN,73.3,0.97
WR2 6BP,63.9,0.86
WR5 1PD,64.9,0.92
WR4 9JS,74.6,0.93
WR2 4DB,64.7,0.93
WR5 1QQ,59.7,0.9
WR3 7DD,53.3,0.71
WR2 5HY,57.6,0.73
WR1 3NL,62.2,0.94
WR5 1PE,71.3,0.9
WR1 3HX,52.3,0.56
WR4 9LN,73.6,0.94
WR1 1AD,78.8,1.04
WR4 0HY,63.7,0.97
WR4 9XH,67.2,0.91
WR4 0RJ,67.7,1.0
WR4 0QS,67.2,0.98
WR2 4DQ,67.5,0.94
WR2 4JU,64.9,0.91
WR2 4BX,65.6,0.91
WR2 6BN,64.6,0.86
WR1 1RD,49.1,0.71
WR1 1PD,53.1,0.6
WR4 0DE,64.9,0.96
WR4 9EB,66.2,0.94
WR3 8PR,46.7,0.59
WR4 0QH,70.4,1.0
WR5 3AL,54.5,0.78
WR5 3FJ,76.3,1.03
WR1 1QH,65.8,0.85
WR1 1TA,62.0,0.68
WR5 1QW,59.8,0.84
WR4 9PH,66.9,0.9
WR4 0PE,66.4,0.99
WR3 7EB,53.3,0.65
WR3 8NN,56.4,0.71
WR3 8LW,64.7,1.03
WR2 4JF,55.9,0.72
WR1 3NH,48.6,0.68
WR5 1SR,76.6,1.04
WR1 3HL,67.0,1.01
WR2 4AQ,52.9,0.68
WR4 9QS,66.7,0.88
WR3 7HJ,60.8,0.88
WR4 0UT,68.4,0.98
WR2 5RH,66.5,0.95
WR5 3RR,60.6,0.98
WR1 1ND,57.7,0.64
WR4 9YA,70.3,0.92
WR2 5GX,92.8,1.15
WR2 4HP,62.3,0.77
WR1 1UA,62.6,0.85
WR3 7ED,59.2,0.69
WR2 5EN,58.5,0.76
WR4 0HZ,63.4,0.97
WR5 2AF,47.7,0.62
WR1 1UT,73.4,0.99
WR3 7YD,68.6,0.95
WR5 1QU,76.8,1.02
WR2 5ND,58.9,0.77
WR2 6DR,57.6,0.9
WR3 7QE,59.9,0.91
WR5 3BW,65.4,0.86
WR2 5DH,59.2,0.77
WR4 0SY,81.2,1.11
WR2 4XU,60.3,0.97
WR5 1AY,58.2,0.61
WR2 6AR,65.4,0.89
WR4 0UD,73.3,1.03
WR5 1AD,59.5,0.64
WR2 5PP,68.3,0.97
WR3 7BD,56.5,0.66
WR5 3GF,80.2,1.03
WR2 5LG,55.2,0.67
WR1 1DF,69.7,0.81
WR2 5NJ,63.8,0.96
WR5 3TU,62.8,0.93
WR2 5HU,66.9,0.84
WR2 6HL,62.5,0.94
WR4 0DA,67.9,0.98
WR1 2NL,42.1,0.58
WR4 9NR,68.5,0.96
WR1 1SP,55.6,0.69
