sector,epc,hpr,lat,long
WD19 4,59.8,0.79,-0.3898898173913042,51.64156411304346
WD3 5,61.8,0.84,-0.5159447416666669,51.65206344583332
WD19 7,67.2,0.88,-0.3969104508670521,51.62782569364158
WD5 0,64.8,0.89,-0.4160403852140079,51.70454705058366
HA6 2,57.1,0.78,-0.4338152730375427,51.614303443686
WD19 5,59.5,0.78,-0.3804433265306121,51.62925150000001
WD25 7,65.0,0.85,-0.4046339508196722,51.694062213114776
WD3 4,60.3,0.84,-0.480073294478528,51.65852035582822
WD4 9,54.0,0.76,-0.4808227410071942,51.70741761870505
WD3 3,61.9,0.8,-0.4451170114503813,51.650491370229
WD3 1,67.7,0.88,-0.4672143673469388,51.63539619387754
WD3 9,62.4,0.85,-0.5121989315068493,51.61971523287672
WD3 8,65.3,0.88,-0.4958410827067669,51.63716451879699
WD18 8,74.7,1.01,-0.4279323,51.645661366666666
WD4 8,67.7,0.89,-0.4427656621004565,51.70876180821916
WD19 6,65.8,0.87,-0.3910750552486189,51.62097604419886
WD3 6,54.8,0.75,-0.5038422647058826,51.67794269117646
WD3 7,60.2,0.79,-0.4840303437500001,51.64025861458333
HA6 3,63.7,0.89,-0.415567519607843,51.61695475490189
WD25 0,64.8,0.87,-0.3976078011363638,51.69098792045455
WD25 9,62.9,0.87,-0.3829413619047621,51.68670435714285
HP3 8,60.2,0.8,-0.4403359500000001,51.74215145909092
WD18 9,71.4,1.0,-0.4338738888888888,51.63960826666667
UB9 6,46.3,0.64,-0.48193956,51.60156039000001
WD17 3,47.5,0.57,-0.4160360181818182,51.665045209090906
SO22 6,85.0,1.06,-1.3318261189591072,51.07939591821561
SL9 0,67.7,0.82,-0.5492885525114158,51.61401710958904
W25 9,65.3,1.12,nan,nan
HP8 4,72.0,1.12,-0.5698790321100916,51.63813813761463
WD31 1,10.5,0.54,nan,nan
WD3 2,55.9,0.91,nan,nan
