postcode,epc,hpr
WD19 4LG,50.2,0.72
WD3 5SP,68.5,0.98
WD19 7SH,68.1,0.66
WD5 0HF,64.3,0.92
HA6 2LD,61.7,0.85
WD19 5EW,65.3,0.86
WD19 7RA,61.8,0.84
WD25 7SR,59.3,0.78
WD5 0HS,65.3,0.89
WD3 4FW,80.5,1.06
WD19 7HT,57.4,0.71
WD4 9AY,50.9,0.78
WD5 0FE,83.1,1.13
HA6 2JB,52.0,0.82
WD19 5RD,63.0,0.66
WD3 3LU,64.7,0.91
WD3 1FU,78.4,1.09
WD3 9TP,67.9,0.87
WD3 5NP,53.1,0.81
WD3 8DX,61.2,0.82
WD19 5AL,56.7,0.7
WD18 8WQ,71.6,1.0
WD3 1HE,60.0,0.79
WD5 0NB,59.9,0.86
WD3 3QE,54.1,0.61
WD3 4NP,54.5,0.58
WD3 5EF,39.5,0.52
WD3 3RN,57.5,0.74
WD3 9TL,67.5,0.85
WD19 5AD,55.5,0.72
WD19 5DB,56.3,0.87
WD4 8HB,70.7,0.98
WD3 3BJ,51.5,0.65
WD18 8WJ,72.0,1.0
WD4 8GX,76.1,1.03
WD3 9UF,71.6,0.89
WD3 1NL,59.9,0.83
WD5 0DY,70.1,0.91
WD3 8JN,62.7,0.91
WD3 5SN,54.1,0.74
WD3 3AS,62.2,0.77
WD4 8JF,67.3,0.96
WD19 6JQ,65.2,0.94
WD3 1GD,83.2,1.09
WD4 8QL,58.7,0.86
WD19 5DP,58.2,0.75
WD3 9TQ,54.7,0.64
WD3 5NR,66.9,0.83
WD19 5EG,56.2,0.77
WD3 5HN,57.8,0.85
WD3 4JS,41.6,0.59
WD3 6BD,64.9,0.8
HA6 2LN,56.0,0.58
WD19 7SX,66.9,0.66
WD3 1LZ,58.2,0.72
WD3 7DA,62.8,0.81
WD3 3DP,75.6,0.98
WD5 0EL,72.6,0.96
WD19 6TX,51.9,0.66
WD25 7SN,64.6,0.81
WD19 6LS,65.9,0.9
HA6 2ET,53.5,0.83
WD5 0ST,68.4,0.98
WD3 8UG,77.2,1.03
WD19 6FL,68.3,0.86
WD4 8GZ,76.1,0.99
WD25 7SW,63.2,0.79
WD3 4HN,50.5,0.57
WD3 7AP,57.5,0.8
WD19 6UE,65.3,0.83
WD5 0JP,65.0,0.89
WD19 6NF,59.0,0.74
HA6 3SL,75.4,0.97
WD5 0QX,63.0,0.71
WD3 3JS,70.4,0.88
WD5 0HJ,58.0,0.7
HA6 3HE,60.6,0.85
WD5 0FT,82.6,1.09
WD3 3SZ,68.8,0.96
WD3 8RR,69.3,1.0
WD19 4TU,63.4,0.78
WD19 5BW,57.9,0.7
WD3 5SW,57.7,0.79
WD19 7DA,64.1,0.85
WD19 6TZ,54.6,0.77
WD5 0EN,68.0,0.93
WD4 8JN,55.5,0.88
HA6 2LJ,50.8,0.78
WD5 0PS,67.4,0.98
WD19 6XR,57.4,0.78
WD3 3EN,58.0,0.71
WD3 8JE,58.2,0.83
WD3 1BP,68.4,0.73
WD5 0EA,63.8,0.87
WD5 0DH,61.2,0.81
WD3 8US,60.0,0.82
WD3 5GH,76.3,0.99
WD19 7TD,71.0,0.85
WD5 0EW,67.1,0.9
WD5 0DP,58.3,0.86
WD3 3TG,58.8,0.74
WD19 6YW,56.9,0.7
WD3 3EW,75.4,1.04
WD3 4LS,64.3,0.87
WD5 0LN,60.4,0.82
WD3 3FX,78.2,1.1
HA6 3BY,58.0,0.85
WD3 7PD,55.9,0.86
WD3 8GN,68.1,0.99
WD3 3AB,67.6,0.96
WD3 3PD,58.5,0.65
WD4 8GU,80.0,0.99
WD3 5AS,50.0,0.67
WD4 8NB,63.3,0.84
WD3 7EW,55.5,0.75
WD5 0GT,71.7,0.87
WD19 4BJ,66.0,0.96
WD3 3FG,76.4,1.02
WD3 5BA,66.0,0.89
WD25 7SX,65.5,0.82
WD3 8RB,66.2,1.03
WD4 8LY,54.8,0.69
WD3 1GL,81.0,1.01
WD3 9TB,57.8,0.91
HA6 2BQ,60.5,0.92
WD3 1QF,79.1,0.99
WD3 8RT,70.4,1.01
WD5 0AX,76.6,0.96
WD19 4PG,59.9,0.75
WD3 4JE,49.1,0.63
WD3 3DQ,70.6,0.96
WD19 4BB,70.6,1.01
WD3 5AA,55.4,0.66
WD3 1JY,63.9,0.78
WD3 9SY,78.6,1.04
WD19 7QT,56.2,0.67
WD5 0AN,75.2,0.96
WD3 7BE,68.4,0.79
WD3 4BL,58.6,0.87
WD3 5RJ,48.1,0.68
WD3 4DS,63.9,0.85
WD4 8QT,61.1,0.82
WD3 5GG,78.4,0.99
HA6 2LS,31.0,0.34
WD3 7BD,44.2,0.64
WD3 3DD,61.9,0.76
WD4 8LG,68.2,0.95
WD5 0GN,70.4,0.99
WD3 3SS,58.7,0.7
WD19 6LX,62.8,0.84
WD3 3SY,55.2,0.69
WD19 5BJ,57.6,0.81
WD3 5PA,60.6,0.87
HA6 3HU,58.8,0.9
WD3 7DN,61.6,0.73
WD3 3TE,63.2,0.73
WD19 5HH,64.0,0.8
WD3 3FP,78.2,1.1
WD3 5BY,75.3,0.92
WD3 8PU,53.8,0.63
HA6 2BB,57.4,0.85
WD19 5JA,68.4,0.74
WD19 7DX,62.1,0.84
WD19 7RG,61.9,0.8
WD5 0DS,59.5,0.77
WD3 3JT,67.4,0.85
WD19 5AR,63.2,0.71
WD19 4PA,56.9,0.73
WD5 0QN,61.0,0.89
WD5 0NR,65.4,0.86
WD3 9UE,69.8,0.83
WD19 6DH,71.2,1.01
WD19 7NU,65.3,0.88
WD19 7BG,66.6,0.87
WD3 9UH,54.2,0.82
WD25 7SP,60.2,0.78
WD3 5NN,62.0,0.73
WD5 0XG,67.4,0.98
WD3 5NQ,54.2,0.81
WD3 8QY,67.1,0.99
WD3 5DR,64.1,0.96
WD5 0NS,76.1,0.92
WD25 0JW,70.9,1.0
WD5 0QS,52.9,0.7
WD3 5NH,63.0,0.81
WD5 0PJ,67.6,0.98
WD3 1NB,63.0,0.91
WD19 5BN,55.6,0.68
WD4 8PZ,55.4,0.69
WD3 1AF,70.7,0.92
WD5 0BF,67.7,0.97
WD3 3JU,70.2,0.87
WD25 9TS,60.7,0.82
WD19 7EW,84.0,1.08
WD25 7JG,60.7,0.81
WD3 1LA,58.7,0.68
WD3 3DW,60.1,0.71
WD5 0LJ,58.7,0.79
WD19 7GN,70.5,0.98
WD3 8LY,66.8,0.87
WD19 6EP,66.7,0.83
WD5 0PG,66.6,0.96
WD5 0PW,79.9,1.0
WD3 5RA,61.2,0.78
WD19 6HZ,70.5,0.86
WD19 6UT,62.8,0.79
WD5 0BR,55.7,0.85
WD19 6EG,66.2,0.87
WD3 3FR,82.0,1.08
WD5 0HG,64.2,0.79
WD25 9TQ,65.7,0.99
WD3 1JW,60.4,0.91
WD25 7GL,71.3,1.02
WD3 3EP,58.0,0.65
WD3 7AY,51.3,0.69
WD19 6NB,59.4,0.75
WD19 7SG,64.8,0.64
WD19 7RH,65.5,0.94
WD4 9BP,51.5,0.65
WD3 5SB,69.2,1.03
WD19 7RB,63.5,0.81
WD19 6UJ,65.0,0.88
WD3 3SE,49.3,0.66
WD19 4LJ,54.1,0.71
WD19 6JF,57.0,0.71
HP3 8BW,84.2,1.18
WD3 5LQ,69.0,0.88
WD3 1HL,59.5,0.78
WD25 9TT,59.0,0.8
WD19 6LN,61.1,0.78
WD3 8JB,62.0,0.82
HA6 3EY,52.2,0.66
HA6 3PY,61.0,0.97
WD19 4LW,55.5,0.71
WD3 8UY,66.2,0.93
WD3 5QG,76.1,1.05
WD3 3LD,65.0,0.88
WD3 1HA,72.9,1.0
WD4 8FN,80.4,1.03
WD4 8LP,71.4,0.97
WD19 7SB,63.6,0.65
WD5 0XF,68.0,0.94
WD5 0EP,54.2,0.62
WD3 9TA,56.9,0.73
WD19 5HF,57.2,0.7
WD18 9AA,79.7,1.12
WD3 1EY,76.8,0.99
WD19 6RP,68.2,0.93
WD3 1LH,21.5,0.38
HA6 3JG,52.2,0.85
WD19 6YP,64.3,0.86
WD19 5DZ,69.4,0.96
WD3 9UQ,62.8,0.89
WD19 4SA,70.5,0.97
HA6 2AR,60.0,0.78
WD3 7PJ,64.3,0.93
WD5 0ND,43.5,0.77
WD18 9QN,65.6,0.81
WD25 7GF,69.5,1.01
WD5 0BQ,69.8,0.88
WD3 1EQ,68.7,1.0
HA6 3JH,50.0,0.89
WD5 0EG,51.9,0.63
WD5 0AY,69.6,0.95
WD5 0JQ,61.6,0.87
WD4 8JB,62.1,0.81
WD3 3BD,69.9,0.97
WD19 4NZ,52.4,0.68
WD19 7BJ,62.4,0.83
WD19 7BN,65.1,0.9
WD3 3LJ,56.7,0.74
WD5 0HD,57.3,0.76
WD19 6XS,71.0,0.94
WD3 5BH,68.2,0.92
WD3 5BB,46.5,0.54
WD19 7ET,83.5,1.18
WD3 4LE,65.5,0.99
WD25 9JQ,52.6,0.69
