outcode,epc,hpr,lat,long
CA15,60.7,0.84,54.7122276,-3.4809087
CA14,62.9,0.86,54.6346926,-3.5380221
CA13,61.2,0.88,54.6598623,-3.3683706
CA7,54.3,0.83,54.8076079,-3.2392072
CA12,59.4,0.83,54.6025378,-3.1344633
CA5,53.1,0.85,54.85508,-3.0194131
