district,epc,hpr
LS25,67.9,0.97
YO8,65.1,0.94
YO19,58.6,0.91
YO23,57.1,0.89
WF11,65.6,0.96
LS24,62.4,0.91
DN14,62.9,0.94
WF8,49.5,0.87
DN6,49.1,0.85
SO16,74.0,1.12
