postcode,epc,hpr
UB6 9HU,62.3,0.69
W7 3FS,85.3,1.08
UB6 0JT,63.5,0.67
W13 0ET,87.2,1.1
W3 9QF,50.0,0.63
UB6 0JP,60.3,0.71
W3 8GG,84.9,1.08
W3 6EX,57.5,0.63
UB2 5QJ,83.1,1.02
UB5 5UH,64.1,0.83
W5 1EW,67.8,0.66
W5 3HP,59.4,0.74
W4 5BL,65.6,0.73
UB6 9SG,62.1,0.84
UB5 6PR,67.7,0.81
UB2 4UX,59.0,0.89
UB1 1LW,60.0,0.75
UB2 4UD,63.6,0.85
UB5 6LR,71.8,1.07
W13 8PR,62.8,0.71
W3 6AF,69.2,0.93
UB1 2HG,72.1,0.89
UB6 9NA,45.7,0.61
W3 7LL,62.5,0.67
W13 8HE,55.3,0.57
W3 8JJ,59.0,0.65
UB6 0BT,58.7,0.65
UB6 9TR,68.0,0.87
W7 2JJ,56.7,0.58
UB2 5QL,62.5,0.69
UB6 0GH,85.3,1.08
W5 4SL,60.6,0.62
W3 9AA,59.7,0.74
W3 8TB,85.0,1.11
W13 9YB,58.2,0.72
UB5 5DX,65.5,0.82
W5 3JY,72.7,0.9
W5 2HH,67.2,0.77
W5 1AJ,58.1,0.77
W3 6BT,80.0,1.0
W3 7EQ,60.4,0.68
UB2 4EE,58.9,0.61
UB1 3PD,64.1,0.66
W3 9PZ,65.3,0.78
W3 7EW,61.3,0.7
UB6 0NR,62.2,0.61
W5 5DA,69.8,0.8
UB6 8NN,61.7,0.67
W5 4RB,74.0,1.01
W5 2JH,81.7,1.09
W4 5AP,64.5,0.75
W13 8LZ,42.2,0.53
UB6 9QP,57.1,0.64
W3 0NY,54.6,0.67
W7 1QP,61.5,0.79
UB6 9NY,56.4,0.62
UB2 5JS,69.0,0.92
W5 1JL,63.7,0.77
W13 9SH,58.3,0.63
UB5 5LL,55.3,0.77
W5 3AP,56.9,0.61
W4 1HD,58.2,0.59
UB6 9PE,65.2,0.86
UB6 0QW,59.4,0.78
W7 3QA,68.6,0.85
W3 7TX,61.7,0.71
W5 1TU,71.2,0.85
