district,epc,hpr
UB6,66.2,0.8
W7,64.9,0.77
W13,64.7,0.76
W3,68.5,0.82
UB2,68.5,0.82
UB5,66.4,0.82
W5,64.0,0.75
W4,63.7,0.72
UB1,65.7,0.77
NW10,64.9,0.79
HA0,63.4,0.79
TW8,63.0,0.95
W19,57.0,0.64
W12,59.8,0.58
HA2,77.4,0.98
W2,68.3,0.66
W57,83.0,1.18
W1,49.5,0.62
WS10,85.0,1.05
