district,epc,hpr
RM17,64.7,0.84
RM15,66.3,0.87
SS17,63.3,0.84
RM16,67.2,0.92
RM19,69.4,0.94
RM20,70.9,0.93
RM18,64.6,0.86
RM14,66.5,0.92
SS16,60.1,0.85
CM13,49.7,0.76
