district,epc,hpr
WF5,64.1,0.91
WF6,65.6,0.9
WF2,64.6,0.92
WF7,66.0,0.91
WF10,65.8,0.91
WF9,65.4,0.92
WF1,65.9,0.9
WF4,63.7,0.9
WF11,65.9,0.92
WF3,64.6,0.89
WF8,67.4,0.93
S75,71.5,1.01
S72,63.8,0.89
WR9,83.0,1.03
WF12,58.4,0.88
LS26,62.1,0.72
S71,37.0,0.63
