postcode,epc,hpr
SW18 5PX,71.4,0.83
SW17 9EQ,52.3,0.74
SW11 6LS,59.2,0.57
SW18 2QL,53.2,0.54
SW18 1HL,67.3,0.71
SW15 2JA,65.3,0.7
SW11 7AY,84.6,1.06
SW17 8JT,57.2,0.74
SW17 8HS,61.5,0.66
SW12 9ST,62.1,0.65
SW15 6QP,70.7,0.8
SW11 1RG,64.4,0.66
SW11 2JW,62.2,0.75
SW17 7JQ,70.6,0.64
SW18 4HB,64.2,0.66
SW15 3TT,53.8,0.56
SW11 4RU,63.2,0.58
SW12 9HU,74.2,0.88
SW11 2DE,78.3,1.04
SW18 2NQ,58.7,0.66
SW15 2QS,65.4,0.64
SW11 5BD,68.6,0.88
SW11 3UZ,78.4,0.97
SW11 5RB,64.5,0.67
SW11 2PN,60.5,0.57
SW17 7UB,68.0,0.94
SW15 4PG,69.3,0.71
SW17 8LE,61.2,0.59
SW19 5PE,73.1,0.9
SW11 1AQ,86.7,1.08
SW11 4PU,60.4,0.64
SW18 2HF,67.2,0.82
SW15 5HJ,63.8,0.86
SW17 8DH,69.8,0.85
SW17 7HH,62.6,0.62
SW15 4EA,71.9,0.68
SW11 5BQ,76.0,0.92
SW15 1RW,51.4,0.54
SW11 3DX,69.8,0.75
SW11 1QS,59.2,0.61
SW11 1YF,56.8,0.68
SW15 4EB,57.9,0.56
SW4 9SH,58.4,0.58
SW11 4AD,69.3,0.75
SW11 8EW,83.9,1.05
SW18 1FR,82.9,1.02
SW15 4NT,76.6,0.89
SW15 3PA,79.0,1.0
SW11 2BF,79.0,1.01
SW11 7AB,86.4,1.05
SW11 3UF,74.3,0.96
SW18 5PB,61.0,0.6
SW18 2PW,77.0,1.0
SW15 3BT,65.1,0.75
SW15 3BY,65.5,0.65
SW15 1LU,63.5,0.85
SW15 3AF,68.1,0.74
SW18 5NS,62.8,0.65
SW15 1LA,60.4,0.6
SW18 2HY,71.8,0.89
SW18 3LG,57.4,0.66
SW17 7JE,70.9,0.6
SW18 5ES,60.0,0.56
SW15 5LG,69.4,0.79
SW19 6HY,60.1,0.78
SW11 5SX,58.6,0.61
SW12 8TJ,62.5,0.78
SW11 2ES,73.1,0.8
SW18 4LS,68.9,0.95
SW17 9BN,54.2,0.64
SW19 6AS,80.9,1.02
SW15 3LR,63.0,0.6
SW15 3HR,70.4,0.83
SW15 3SX,64.1,0.59
SW17 8HQ,62.2,0.66
SW17 7UD,61.4,0.93
SW11 5TG,63.8,0.64
SW12 8BA,66.6,0.81
SW15 2QT,65.6,0.62
SW11 7AA,86.5,1.04
SW15 2BN,55.2,0.55
SW11 5TQ,58.8,0.73
SW17 8ED,65.7,0.71
SW11 5XS,61.5,0.61
SW11 3AG,70.9,0.83
SW11 8EH,81.4,1.03
SW18 4BH,58.1,0.63
SW17 7LL,64.9,0.65
SW18 1TR,79.9,1.0
SW11 2AJ,66.9,0.64
SW8 4DB,81.2,1.01
SW11 3HA,82.7,1.04
SW18 2HT,74.0,1.04
SW11 1JR,70.9,0.82
SW19 6TQ,64.8,0.8
SW11 4RX,66.3,0.62
SW18 4HN,53.7,0.5
SW11 6EF,58.8,0.6
SW11 6RU,59.6,0.68
SW15 6DS,66.0,0.8
SW15 2BU,69.2,0.83
SW17 0RR,67.7,0.77
SW11 7AH,86.3,1.05
SW11 5QL,67.6,0.71
SW11 5HN,68.6,0.66
