district,epc,hpr
SW18,67.3,0.78
SW17,65.3,0.73
SW11,68.6,0.77
SW15,66.0,0.75
SW12,64.4,0.72
SW19,66.5,0.79
SW4,65.0,0.72
SW8,72.9,0.85
SW16,64.7,0.72
SW1,71.0,0.68
PR1,55.0,1.02
