postcode,epc,hpr
BL0 9LY,68.1,1.0
M26 2GP,70.9,0.97
M25 9GH,59.8,0.86
M25 2RH,56.6,0.68
M26 4QA,64.5,0.78
M45 7RH,54.3,0.62
BL9 7HH,74.6,1.02
BL9 7RH,60.7,0.86
M45 8LL,69.5,0.92
BL9 9NT,66.2,0.99
M24 4RR,43.6,0.73
BL9 5AS,59.8,0.69
BL9 9QS,56.2,0.85
BL8 1UY,60.5,0.91
BL9 8HP,59.2,0.8
BL8 1WA,73.9,1.02
M45 6FD,66.1,0.91
BL8 2JU,60.7,0.89
M25 0EQ,58.6,0.73
BL8 2RB,59.5,0.82
M25 1HU,62.4,0.86
M25 9GX,54.3,0.78
BL8 4HH,60.0,0.92
BL9 5QW,70.2,0.91
M45 8PR,68.8,0.89
M26 3LU,70.9,0.95
BL8 2LP,54.6,0.78
M25 0EJ,62.7,0.85
M26 1JJ,57.2,0.75
M26 1UE,67.3,0.98
M26 3AU,54.5,0.73
M26 3NP,56.0,0.94
BL9 5DQ,58.2,0.95
BL2 6RD,60.0,0.75
M45 7PE,52.2,0.82
BL9 0PZ,74.1,1.01
BL9 0TP,55.1,0.73
M45 7PU,58.9,0.74
BL8 1SJ,61.1,0.73
M26 2UG,61.9,0.86
M25 3HU,59.4,0.78
M26 4ED,52.4,0.66
M26 4DT,63.1,0.82
M25 3DZ,56.3,0.76
BL8 1HQ,61.7,0.91
BL8 2LG,53.5,0.83
BL9 0RN,52.3,0.59
M26 2PJ,63.7,1.0
BL2 5QQ,52.3,0.84
BL9 8BZ,64.3,0.91
BL9 9DL,58.9,0.84
M25 9NF,55.0,0.72
M25 3HE,59.1,0.69
M26 3GQ,59.5,0.76
M24 4QR,57.5,0.79
BL9 5HL,63.5,0.9
BL9 9JG,65.9,0.92
M25 3HG,55.9,0.75
BL9 8EG,57.6,0.84
BL9 9HU,55.3,0.79
BL0 9JN,66.5,0.86
M26 2AF,82.3,1.15
BL9 7QA,59.7,0.89
M26 4EE,55.8,0.7
M25 9SX,73.6,0.94
BL9 6EL,57.4,0.75
BL9 0JE,52.1,0.7
BL8 2PP,65.5,0.82
M26 4HN,63.4,0.79
M26 3BF,48.4,0.68
M45 6UR,59.6,0.87
BL9 7HP,57.6,0.81
M45 7AL,72.6,0.99
M25 3JW,77.9,1.0
M26 4NL,64.5,1.0
BL9 6RR,64.3,0.91
M45 6DW,66.0,0.87
BL9 8LU,61.5,0.93
BL8 1LU,58.7,0.73
BL0 9YB,60.4,0.8
M25 1QF,86.2,1.09
M25 0GH,53.7,0.73
BL0 9LB,68.5,0.98
BL9 7EW,63.8,0.82
M26 2RS,60.3,0.86
M26 1WA,65.1,0.95
BL9 5DF,51.4,0.66
BL9 8LT,66.2,1.02
M25 0PZ,73.3,1.02
M26 1QX,79.2,1.03
M25 1GZ,72.4,0.99
BL0 9SF,59.3,0.91
M25 2QL,57.9,0.84
BL0 9NG,56.5,0.7
BL9 9NN,65.7,1.01
BL9 7SQ,64.1,0.86
M26 2BN,63.7,0.92
M45 8WS,71.1,0.96
M25 1LD,51.4,0.79
