district,epc,hpr
BL0,62.4,0.84
M26,64.3,0.88
M25,61.1,0.83
M45,63.2,0.87
BL9,62.3,0.85
M24,48.2,0.76
BL8,61.5,0.85
BL2,63.2,0.88
M8,57.2,0.8
BL3,76.6,1.03
M7,83.6,1.18
SG5,76.5,1.06
