postcode,epc,hpr
YO24 2SH,60.5,0.93
YO30 6LY,57.6,0.79
YO24 3BR,54.1,0.7
YO31 7EU,66.0,1.0
YO23 1BR,56.7,0.65
YO26 5DU,64.8,0.93
YO24 2NS,62.5,0.9
YO26 5JP,63.8,0.85
YO30 7AU,54.9,0.67
YO30 7AZ,57.6,0.67
YO26 4XY,63.6,0.73
YO30 5ZF,64.7,0.95
YO26 5HP,59.4,0.64
YO10 3PG,65.7,0.96
YO30 6EE,65.8,0.89
YO23 3SB,63.4,0.9
YO23 1DA,70.0,0.99
YO30 5ZB,62.9,0.93
YO32 2QX,79.7,1.01
YO24 4DS,62.8,0.86
YO23 1JN,55.8,0.68
YO24 4DE,67.6,0.83
YO19 6AJ,54.0,0.92
YO23 1BD,66.3,0.8
YO31 0TR,69.2,0.93
YO23 1LR,63.3,0.81
YO31 8LH,61.1,0.68
YO31 9JJ,60.1,0.98
YO10 3SQ,83.7,1.18
YO10 3NL,61.0,0.88
YO10 3BW,76.0,1.01
YO10 4LH,64.6,0.87
YO23 3LB,69.6,1.01
YO23 2UL,57.6,0.87
YO1 7BY,66.8,0.91
YO30 7DJ,58.8,0.67
YO31 8SA,62.1,0.68
YO31 7NH,54.9,0.69
YO30 6QR,82.9,1.16
YO31 7PL,38.8,0.57
YO10 3EQ,60.9,0.69
YO24 4BL,61.8,0.65
YO26 5RS,67.1,1.01
YO23 3XF,63.4,0.96
YO32 2WZ,66.6,0.98
YO19 5UQ,63.2,0.86
YO30 6OX,83.8,1.1
YO19 5UJ,63.4,0.89
YO10 5AL,63.6,0.81
YO24 3AW,66.8,0.93
YO24 4PS,63.0,0.87
YO32 2YL,64.4,0.96
YO1 9UL,74.3,0.92
YO31 7HD,74.9,1.02
YO41 4DT,64.5,1.01
YO10 4PP,64.7,0.72
YO23 1PY,83.9,1.08
YO24 2NY,66.0,0.9
YO24 4EW,58.8,0.65
YO24 1HS,76.3,0.98
YO10 5HE,64.6,0.96
YO31 0PR,62.4,0.95
YO24 4JH,58.8,0.64
YO24 4BZ,88.1,1.18
YO31 1DZ,67.4,0.85
YO10 4JT,61.4,0.87
YO24 3DS,68.8,1.01
YO26 4US,69.6,0.97
YO24 2PU,61.1,0.89
YO19 5RJ,67.4,0.98
YO30 6PY,69.0,1.01
YO32 9TL,46.0,0.85
YO10 3SX,59.8,0.85
YO24 1DL,52.0,0.64
YO10 3HZ,64.3,0.86
YO30 6DU,58.7,0.67
YO24 1AX,62.6,0.65
YO10 3LJ,62.7,0.79
YO31 7PN,54.6,0.65
YO23 1YA,69.5,0.88
YO24 4PJ,61.8,0.85
YO24 3HW,63.7,0.95
YO24 3LQ,62.0,0.93
YO30 6HW,66.1,0.91
YO31 9DJ,61.1,0.91
YO32 5ZF,64.2,0.97
YO32 3FB,63.5,0.91
YO24 4BB,59.0,0.6
YO10 3SU,66.1,0.94
YO30 7AR,60.2,0.64
YO24 3LW,61.7,0.93
YO26 4YD,62.4,0.68
YO32 5XR,55.0,0.7
YO32 4AZ,69.4,0.99
YO26 4XT,58.7,0.84
YO23 2RW,64.7,0.93
YO24 4PG,68.0,0.96
YO1 6JH,51.1,0.72
YO24 4NH,59.7,0.66
YO23 1EU,56.1,0.59
YO10 3JE,70.0,1.02
YO23 1HS,56.1,0.61
