district,epc,hpr
YO24,65.4,0.89
YO30,64.7,0.89
YO31,64.6,0.87
YO23,63.3,0.83
YO26,64.9,0.89
YO10,65.3,0.87
YO32,64.6,0.93
YO19,63.1,0.94
YO1,67.6,0.89
YO41,60.8,0.92
YO11,55.0,0.74
YO60,14.0,0.63
