postcode,epc,hpr
NN10 9PW,59.0,0.89
NN17 3GD,79.5,1.09
PE8 6XR,62.6,0.99
NN10 0RA,57.4,0.76
NN14 3JT,55.9,0.74
PE8 4QP,78.6,1.13
NN10 0LG,54.1,0.78
NN14 4XL,63.5,0.95
NN10 6BJ,67.6,0.93
PE8 4DE,66.4,0.94
NN9 5XL,74.2,1.03
PE9 3PY,58.6,0.93
NN14 3LD,71.3,1.0
NN10 9TW,59.0,0.75
NN10 0TL,64.9,0.98
NN14 4BD,60.8,0.93
NN14 4JS,55.8,0.72
NN10 8NS,72.2,1.04
NN10 9RD,63.0,0.92
NN9 5TG,34.5,0.73
PE9 3LX,67.0,1.01
PE9 3PA,58.0,0.7
NN14 3DZ,53.7,0.86
NN14 3HR,53.5,0.77
NN14 4AX,47.0,0.81
NN10 8NQ,75.2,1.05
NN14 4LA,54.5,0.68
NN10 0HT,64.9,0.9
NN10 8FN,83.2,1.17
NN14 4XR,72.7,1.01
NN10 8PJ,76.0,1.05
NN10 9TL,62.2,0.77
NN9 5XA,70.2,0.96
NN9 6DF,64.4,0.95
NN14 3HQ,64.1,0.93
NN10 8EU,73.3,1.03
NN14 4LE,74.3,0.96
PE8 6YS,78.9,1.16
NN17 3AT,41.6,0.75
NN10 6BY,58.8,0.85
NN10 0RW,63.2,0.85
PE8 4JJ,70.8,0.95
NN14 4NR,68.8,0.96
NN14 4BX,54.8,0.79
NN14 4NW,65.1,0.98
NN9 6NE,62.1,0.86
PE8 6XW,60.3,0.87
NN10 8JZ,66.1,0.95
NN10 9UX,55.2,0.73
PE8 4ND,65.2,0.95
NN14 4LS,72.3,1.04
NN9 6LF,59.1,0.92
NN9 5SH,72.6,0.94
NN10 9QJ,67.1,0.96
NN9 6UR,84.3,1.18
NN10 9YH,60.7,0.92
NN9 6SD,64.3,0.92
NN9 5UD,64.5,0.9
NN10 9AF,84.0,1.0
NN10 6XW,59.6,0.87
NN10 0AZ,55.2,0.66
PE8 6TT,50.9,0.86
NN10 0JX,55.3,0.74
NN10 8HU,52.7,0.82
NN9 6NB,54.6,0.76
NN10 0YT,75.8,1.05
NN10 9NX,61.4,0.94
NN9 6TW,78.0,1.03
NN10 9HG,51.0,0.84
NN14 4PB,61.5,0.82
NN10 6YB,57.8,0.93
NN14 4UP,66.5,1.0
NN10 9QT,64.7,0.99
NN10 8PR,84.7,1.18
NN10 9PQ,62.0,0.86
NN10 8DF,57.9,0.9
NN10 0DH,66.7,0.95
NN9 6HJ,59.4,0.88
NN14 4NG,56.4,0.79
NN9 5UQ,76.4,1.08
NN14 4TN,66.2,0.97
NN10 8BH,58.2,0.87
NN14 3DL,57.8,0.9
NN9 6UU,84.0,1.18
NN10 9JJ,66.8,0.99
NN9 6FS,88.1,1.18
NN10 9TJ,68.8,0.96
NN10 0YJ,76.1,1.05
NN14 4LL,84.3,1.11
NN10 6UH,60.8,0.9
NN10 0GZ,84.2,1.17
NN10 0JE,67.8,0.97
NN9 6AU,48.6,0.71
NN10 0UT,78.2,1.11
NN9 5XH,71.8,1.02
NN14 4UH,65.4,0.99
NN14 4NU,78.8,1.14
NN10 0AT,70.8,0.9
NN9 6DA,60.0,0.82
NN14 3EY,53.9,0.73
PE8 6TH,51.6,0.91
NN10 0QP,64.0,0.98
NN10 0NG,53.4,0.65
PE8 5BN,51.0,0.87
NN10 0DF,81.4,1.14
NN10 9XE,64.6,0.87
NN14 4UE,66.2,1.0
NN10 0RD,52.3,0.81
NN10 9QG,63.7,0.97
NN9 6JG,51.0,0.79
NN10 8JL,61.5,0.96
NN10 0ZA,83.2,1.18
NN10 6DS,42.4,0.72
NN9 6QU,63.7,0.92
NN9 6HB,65.5,0.93
NN9 5QP,60.6,0.78
NN14 4EB,77.6,1.05
NN14 3JS,53.3,0.73
PE8 4EJ,59.9,0.8
NN10 0XG,69.4,1.0
PE9 3DE,84.3,1.18
NN9 6SZ,69.2,1.0
NN10 0BG,68.5,0.92
PE8 4AX,63.1,0.91
NN14 3LZ,68.0,0.99
PE8 6YY,78.8,1.15
NN14 4RS,83.0,1.18
PE9 3DB,84.6,1.16
NN10 0EB,66.4,0.95
NN10 8LH,64.4,0.95
PE8 5PR,40.3,0.79
NN14 3HG,51.8,0.73
NN10 0SQ,40.3,0.81
NN14 4GY,76.8,1.05
NN10 9SP,66.0,0.84
PE8 4AY,66.6,1.01
PE8 5HZ,51.6,0.81
PE8 4JS,82.3,1.17
NN10 0JL,62.1,0.92
PE8 5AN,54.4,0.8
PE9 3QS,80.4,1.13
NN10 0EY,70.8,1.01
NN10 0NS,77.1,1.04
NN10 9YS,60.9,0.8
NN17 3AH,53.9,0.79
NN10 0TS,66.9,0.97
NN9 5XZ,71.9,1.02
NN14 4RG,69.9,1.01
NN10 9XR,51.4,0.66
NN10 8BS,64.2,0.99
NN9 5TU,73.0,0.95
NN9 6NJ,57.9,0.82
NN14 3DF,56.1,0.74
PE8 5DN,34.1,0.63
NN9 6SF,63.7,0.95
NN10 0JQ,73.8,0.94
NN10 0EH,54.9,0.7
NN10 9PL,63.2,0.83
NN9 6PA,62.9,0.93
PE8 5NE,44.7,0.79
NN9 6RQ,67.0,1.0
PE8 4FB,80.4,1.09
NN9 6NP,61.7,0.84
NN9 6ET,60.2,0.87
PE9 3NB,60.6,0.99
NN14 4NT,69.8,0.94
NN14 3EG,59.8,0.96
NN10 0JS,67.0,0.92
NN10 8BG,54.3,0.67
NN10 8EJ,61.1,0.96
NN14 4DJ,81.6,1.12
NN9 5UT,68.4,0.94
NN10 6AL,67.3,1.0
PE8 5DP,48.4,0.82
PE8 6QP,62.0,0.96
NN10 0ED,66.0,0.94
LE15 8PA,49.6,0.66
NN10 6BU,62.6,0.88
NN10 6XX,63.6,0.94
PE8 6TP,67.2,1.0
PE8 4QG,58.3,0.97
NN14 4HH,64.4,0.91
NN14 4QF,61.1,0.95
NN10 8AG,68.8,0.99
NN10 6NH,63.8,0.98
NN10 0HQ,51.1,0.67
PE8 6UQ,52.4,0.91
PE8 5AW,58.6,0.94
NN14 4XT,68.2,1.01
NN14 4UL,68.3,1.02
NN10 0UZ,78.5,1.03
NN14 4PU,69.0,1.0
NN9 6PZ,60.5,0.87
NN14 4GP,86.0,1.18
NN9 6LN,77.6,0.95
NN9 6HX,52.1,0.64
NN10 9PE,66.9,0.97
NN14 4HU,77.1,0.92
NN9 6TG,67.9,0.99
PE8 4JR,82.5,1.17
NN9 6JX,68.5,0.92
NN9 6HU,55.8,0.8
NN10 0NZ,48.2,0.75
NN14 4DD,61.6,0.97
NN10 6EY,74.9,1.04
NN10 8AN,54.8,0.81
NN10 9RF,62.2,0.87
NN10 0EE,55.0,0.84
NN17 3LS,82.5,1.13
PE8 4QX,73.7,1.08
NN10 0RH,60.8,0.76
NN9 6PR,64.5,0.97
NN10 0BS,63.3,0.96
PE8 5LP,49.8,0.71
NN9 5UZ,63.6,0.88
NN10 0NQ,68.2,0.99
NN10 0HJ,62.4,0.92
NN14 4TA,60.0,0.87
NN9 6AS,54.1,0.78
NN10 0AD,67.6,0.86
NN10 9HS,62.5,0.94
NN14 4NB,69.2,1.0
PE9 3QE,45.2,0.74
NN9 5ST,61.1,0.8
NN10 8NR,69.2,1.02
NN10 8HY,52.7,0.7
NN10 0BJ,65.1,0.97
NN10 8FF,83.2,1.17
NN10 8NN,70.9,1.03
NN10 0JG,61.7,0.86
NN10 9QN,65.8,0.9
NN14 4US,63.4,0.95
NN14 4HZ,65.5,0.97
NN9 5FD,75.0,1.04
NN10 0QT,70.9,1.02
NN10 0RZ,69.7,1.02
NN10 0LQ,66.2,1.0
NN9 6SJ,66.5,0.97
PE8 5BE,47.6,0.84
PE8 5EB,51.4,0.87
NN14 4FG,79.1,1.04
PE8 4EQ,73.5,1.03
NN9 5YJ,71.0,1.01
NN14 3AH,53.2,0.76
NN10 0LB,51.8,0.75
NN10 0AY,56.6,0.73
NN10 0JR,68.0,0.94
NN10 6AS,63.4,0.98
PE8 5LQ,50.5,0.94
NN10 0DP,58.8,0.75
NN14 3ED,50.8,0.8
NN9 5QT,57.9,0.77
PE8 5LW,59.2,0.87
NN10 9RE,63.8,0.93
NN14 4ET,50.0,0.78
NN10 0UD,63.1,0.99
NN10 9EH,64.9,0.89
NN10 9NJ,69.8,1.04
NN14 4HD,57.4,0.87
NN10 0HX,64.3,0.92
NN17 3LX,83.3,1.14
NN14 4RU,82.6,1.16
NN10 0GB,65.0,0.99
NN10 9XH,67.7,0.98
NN10 0BN,67.5,1.0
NN9 5LE,66.8,0.99
NN10 0GT,83.7,1.15
NN10 8PL,77.1,1.06
NN10 0BX,81.4,1.16
NN10 9PD,62.3,0.86
NN17 3LZ,83.0,1.15
NN14 3DW,61.3,0.93
NN10 0DJ,53.1,0.71
PE8 4JN,74.1,0.99
NN10 0LP,54.4,0.74
NN9 5QR,64.8,0.89
NN17 3FB,85.1,1.18
NN10 9QD,66.2,0.99
NN10 6DQ,57.3,0.76
