district,epc,hpr
CA28,63.4,0.88
LA18,57.1,0.79
CA22,61.0,0.87
CA21,55.9,0.84
CA14,51.2,0.78
CA25,62.3,0.86
CA20,55.5,0.83
CA18,46.5,0.72
CA23,52.4,0.72
CA26,61.6,0.85
LA19,42.0,0.73
CA27,63.5,0.88
CA19,45.6,0.75
CA24,60.3,0.77
LA20,36.8,0.67
CA15,70.0,1.1
